object,verts,edges,polygons,boundary_edges,nonmanifold_edges,wire_edges,loose_verts,degenerate_faces,min_face_area,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,extent_x,extent_y,extent_z,problem_score
Sp_Ut_Valve_Post,36,72,36,0,0,0,0,0,0.0030090149957686663,-0.19016316533088684,1.311232566833496,0.08047711849212646,-0.013705112040042877,1.432926893234253,0.2368847131729126,0.17645806074142456,0.12169432640075684,0.15640759468078613,0
Sp_Ut_Valve_Ant,36,72,36,0,0,0,0,0,0.0006019966676831245,0.008422218263149261,-0.3272780478000641,-0.5374124050140381,0.14417888224124908,-0.1807936280965805,-0.3369273543357849,0.13575667142868042,0.14648441970348358,0.20048505067825317,0
Gonadal_Sheath_P5V,78,155,79,0,0,0,0,0,0.00044694499229080975,-0.1825266182422638,1.7686147689819336,-0.040424101054668427,-0.04590252786874771,2.243213415145874,0.15107612311840057,0.13662409782409668,0.47459864616394043,0.1915002167224884,0
Oocyte_Post_8,30,56,28,0,0,0,0,0,0.005478748586028814,-0.11633726209402084,3.1529622077941895,-0.18351492285728455,-0.03021584078669548,3.338855743408203,-0.05377176031470299,0.08612142503261566,0.18589353561401367,0.12974315881729126,0
Oocyte_Post_7,24,44,22,0,0,0,0,0,0.007063080556690693,-0.1197613999247551,2.9751980304718018,-0.20228442549705505,-0.03282816335558891,3.16267991065979,-0.06367412954568863,0.08693324029445648,0.18748188018798828,0.13861030340194702,0
Oocyte_Post_6,24,44,22,0,0,0,0,0,0.008945243433117867,-0.13437102735042572,2.8060898780822754,-0.19318360090255737,-0.03217602148652077,2.981382131576538,-0.04962644353508949,0.10219500958919525,0.1752922534942627,0.14355716109275818,0
Oocyte_Post_5,24,44,22,0,0,0,0,0,0.01150508038699627,-0.16510245203971863,2.5680837631225586,-0.16577382385730743,-0.0390673503279686,2.8145101070404053,-0.005267520900815725,0.12603509426116943,0.24642634391784668,0.16050630807876587,0
Oocyte_Post_4,24,44,22,0,0,0,0,0,0.010987571440637112,-0.17067201435565948,2.3431036472320557,-0.12480868399143219,-0.05190820246934891,2.5810365676879883,0.06985592842102051,0.11876381188631058,0.23793292045593262,0.1946646124124527,0
Oocyte_Post_3,24,44,22,0,0,0,0,0,0.009161079302430153,-0.1720311939716339,2.1664113998413086,-0.05253075435757637,-0.050549011677503586,2.3691771030426025,0.1253911405801773,0.12148217856884003,0.20276570320129395,0.17792189121246338,0
Oocyte_Post_2,24,44,22,0,0,0,0,0,0.007210305891931057,-0.1672634780406952,2.005247116088867,-0.002260502427816391,-0.0593530535697937,2.185912609100342,0.1661241352558136,0.10791042447090149,0.1806654930114746,0.1683846414089203,0
Oocyte_Post_1,24,44,22,0,0,0,0,0,0.007795697543770075,-0.1790047585964203,1.8449000120162964,0.04606122151017189,-0.051733337342739105,2.0233941078186035,0.2060832530260086,0.12727141380310059,0.17849409580230713,0.16002203524112701,0
Oocyte_Ant_10,24,44,22,0,0,0,0,0,0.0030919278506189585,0.012595251202583313,-2.1670947074890137,-0.024041175842285156,0.12164755165576935,-2.00113582611084,0.139837384223938,0.10905230045318604,0.16595888137817383,0.16387856006622314,0
Oocyte_Ant_9,24,44,22,0,0,0,0,0,0.0041589438915252686,0.019160710275173187,-2.054347276687622,-0.12027110159397125,0.12500877678394318,-1.8707082271575928,0.06192268431186676,0.10584806650876999,0.1836390495300293,0.182193785905838,0
Oocyte_Ant_8,24,44,22,0,0,0,0,0,0.004576141480356455,0.025466684252023697,-1.9219824075698853,-0.2082909196615219,0.12771180272102356,-1.7294285297393799,-0.028630860149860382,0.10224512219429016,0.19255387783050537,0.17966005206108093,0
Oocyte_Ant_7,24,44,22,0,0,0,0,0,0.0058914669789373875,0.025969460606575012,-1.7802067995071411,-0.3306848108768463,0.13124601542949677,-1.5275858640670776,-0.11208491027355194,0.10527655482292175,0.2526209354400635,0.21859990060329437,0
Oocyte_Ant_6,24,44,22,0,0,0,0,0,0.006853620521724224,0.018210243433713913,-1.5754040479660034,-0.41876551508903503,0.13195477426052094,-1.3442550897598267,-0.22925890982151031,0.11374452710151672,0.23114895820617676,0.18950660526752472,0
Oocyte_Ant_5,24,44,22,0,0,0,0,0,0.005925072357058525,0.020417340099811554,-1.384414553642273,-0.48060834407806396,0.1405806988477707,-1.2137961387634277,-0.31394752860069275,0.12016335874795914,0.17061841487884521,0.16666081547737122,0
Oocyte_Ant_4,24,44,22,0,0,0,0,0,0.005594993010163307,0.02276763692498207,-1.2509822845458984,-0.5455030798912048,0.1404181718826294,-1.0831788778305054,-0.37347155809402466,0.11765053868293762,0.16780340671539307,0.17203152179718018,0
Oocyte_Ant_3,24,44,22,0,0,0,0,0,0.004972640424966812,0.032228246331214905,-1.1026661396026611,-0.5681588053703308,0.14433033764362335,-0.9310430288314819,-0.43224388360977173,0.11210209131240845,0.1716231107711792,0.13591492176055908,0
Oocyte_Ant_2,24,44,22,0,0,0,0,0,0.005754777695983648,0.02893090806901455,-0.9442237019538879,-0.5857541561126709,0.13779094815254211,-0.7718476057052612,-0.45274215936660767,0.10886003822088242,0.1723760962486267,0.13301199674606323,0
Oocyte_Ant_1,24,44,22,0,0,0,0,0,0.0054878308437764645,0.024936435744166374,-0.7809368371963501,-0.5926670432090759,0.13164351880550385,-0.6076468825340271,-0.44277557730674744,0.10670708119869232,0.173289954662323,0.1498914659023285,0
Gonadal_Sheath_A5V,72,142,72,0,0,0,0,0,0.0002116500400006771,-0.006235853303223848,-1.1102641820907593,-0.6162508130073547,0.1549738496541977,-0.5304127931594849,-0.4378357529640198,0.16120970249176025,0.5798513889312744,0.17841506004333496,0
Pharyn-Intest-Valve,128,256,128,0,0,0,0,0,0.0032355112489312887,-0.10910557955503464,-2.3821122646331787,0.2578417658805847,0.06785859167575836,-2.275731086730957,0.44374772906303406,0.1769641637802124,0.10638117790222168,0.18590596318244934,0
int1DL,70,136,68,0,0,0,0,0,0.0011364881647750735,-0.09274757653474808,-2.351883888244629,-0.09657429903745651,0.05957354977726936,-1.6075364351272583,0.4172748923301697,0.15232113003730774,0.7443474531173706,0.5138491988182068,0
Anus,24,44,20,8,8,0,0,0,2.001248321903404e-05,-0.11577212810516357,3.8027307987213135,-0.0324912928044796,0.06240320950746536,3.9930427074432373,0.03798186033964157,0.17817533016204834,0.19031190872192383,0.07047314941883087,16
int9L,96,188,94,0,0,0,0,0,0.0004576199862640351,-0.034625276923179626,3.047341823577881,-0.22966857254505157,0.13317210972309113,3.8160793781280518,0.09430678188800812,0.16779738664627075,0.7687375545501709,0.3239753544330597,0
int8L,60,116,58,0,0,0,0,0,0.0009477230487391353,0.05907608941197395,2.3809778690338135,-0.17599131166934967,0.15682001411914825,3.069342613220215,0.1940128207206726,0.0977439284324646,0.6883647441864014,0.3700041174888611,0
int7L,60,116,58,0,0,0,0,0,0.0013165604323148727,0.05974471569061279,1.7170915603637695,-0.057280756533145905,0.17361171543598175,2.4399240016937256,0.4069397449493408,0.11386699974536896,0.722832441329956,0.46422049403190613,0
int6L,84,164,82,0,0,0,0,0,0.0021336295176297426,-0.015161745250225067,1.0395336151123047,0.057634178549051285,0.17823904752731323,1.7588145732879639,0.48705577850341797,0.1934008002281189,0.7192809581756592,0.429421603679657,0
int5L,72,140,70,0,0,0,0,0,0.0017294265562668443,-0.015433914959430695,0.3312222957611084,-0.09389913827180862,0.18738412857055664,1.0834009647369385,0.5377753376960754,0.20281803607940674,0.7521786689758301,0.6316744685173035,0
int4V,84,164,82,0,0,0,0,0,0.0013329293578863144,-0.22999270260334015,-0.3135228157043457,-0.5681653618812561,0.20054520666599274,0.41744306683540344,0.12656740844249725,0.4305379092693329,0.7309658527374268,0.6947327852249146,0
int3V,66,129,65,0,0,0,0,0,0.007490677293390036,-0.2215181291103363,-0.9924459457397461,-0.6169387102127075,0.020129568874835968,-0.24529628455638885,-0.3132734000682831,0.24164769053459167,0.747149646282196,0.30366531014442444,0
int2D,72,140,70,0,0,0,0,0,0.0035113138146698475,-0.20580126345157623,-1.7057631015777588,-0.4134090840816498,0.020263589918613434,-0.9525963068008423,0.02575930580496788,0.22606486082077026,0.7531667947769165,0.43916839361190796,0
int1VR,70,137,69,0,0,0,0,0,0.0005691483966074884,-0.20141777396202087,-2.3584725856781006,-0.21806584298610687,-0.02567959576845169,-1.6749261617660522,0.327373206615448,0.17573818564414978,0.6835464239120483,0.5454390645027161,0
int1VL,70,136,68,0,0,0,0,0,0.002947720466181636,-0.09225954115390778,-2.3584141731262207,-0.2180381864309311,0.057366084307432175,-1.6747891902923584,0.32745933532714844,0.14962562918663025,0.6836249828338623,0.5454975366592407,0
int4D,84,164,82,0,0,0,0,0,0.0009216181933879852,-0.2300170511007309,-0.35206931829452515,-0.4268832802772522,0.2004372775554657,0.3863426446914673,0.2043750137090683,0.4304543137550354,0.7384119629859924,0.6312583088874817,0
int6R,84,164,82,0,0,0,0,0,0.0014599012210965157,-0.20324614644050598,1.0403997898101807,0.06516902148723602,0.08219204097986221,1.75929856300354,0.48748376965522766,0.2854381799697876,0.7188987731933594,0.42231476306915283,0
int5R,72,140,70,0,0,0,0,0,0.0024846026208251715,-0.22123026847839355,0.33149266242980957,-0.09369440376758575,-0.01504979282617569,1.0834202766418457,0.5377945899963379,0.20618048310279846,0.7519276142120361,0.6314889788627625,0
Y,48,92,46,0,0,0,0,0,4.668477413360961e-05,-0.03929531201720238,3.924710988998413,-0.025593193247914314,-0.008961178362369537,3.9846243858337402,-0.004560906905680895,0.03033413365483284,0.05991339683532715,0.021032286807894707,0
B,48,92,46,0,0,0,0,0,3.25545588566456e-05,-0.039130330085754395,3.9275174140930176,-0.018526727333664894,-0.008507002145051956,3.9932384490966797,0.007866309955716133,0.03062332794070244,0.06572103500366211,0.026393037289381027,0
U,48,92,46,0,0,0,0,0,4.12974004575517e-05,-0.048604175448417664,3.866525173187256,-0.016376296058297157,-0.012666968628764153,3.929824113845825,0.009892272762954235,0.03593720495700836,0.06329894065856934,0.026268567889928818,0
F,48,92,46,0,0,0,0,0,3.394222949282266e-05,-0.0484277606010437,3.869314193725586,-0.004705930594354868,-0.012512566521763802,3.9332172870635986,0.02653091587126255,0.03591519594192505,0.0639030933380127,0.03123684599995613,0
K,48,92,46,0,0,0,0,0,6.0184964240761474e-05,-0.05686361715197563,3.8118736743927,-0.006772554479539394,-0.03101746365427971,3.875661849975586,0.04571766406297684,0.025846153497695923,0.06378817558288574,0.052490219473838806,0
Kprime,48,92,46,0,0,0,0,0,9.302849503001198e-05,-0.035871028900146484,3.8103301525115967,-0.006768140941858292,-0.014242472127079964,3.874811887741089,0.0457521453499794,0.02162855677306652,0.06448173522949219,0.05252028629183769,0
vpi3_V,60,118,60,0,0,0,0,0,0.00021316425409168005,-0.10786940902471542,-2.369406223297119,0.26447421312332153,0.06472470611333847,-2.2838237285614014,0.35463276505470276,0.1725941151380539,0.08558249473571777,0.09015855193138123,0
vpi3_D,60,118,60,0,0,0,0,0,0.00021316425409168005,-0.10786944627761841,-2.365370750427246,0.3059200048446655,0.06472469866275787,-2.278536319732666,0.43864086270332336,0.17259414494037628,0.08683443069458008,0.13272085785865784,0
vpi2_DL,60,117,59,0,0,0,0,0,0.00016877676534932107,-0.021470393985509872,-2.372305393218994,0.3023132085800171,0.06002812460064888,-2.280451536178589,0.43768370151519775,0.08149851858615875,0.09185385704040527,0.13537049293518066,0
vpi2_V,72,142,72,0,0,0,0,0,0.00012442511797416955,-0.1031750813126564,-2.375187397003174,0.27269870042800903,0.06002814322710037,-2.285801649093628,0.35525286197662354,0.16320322453975677,0.0893857479095459,0.0825541615486145,0
vpi2_DR,60,117,59,0,0,0,0,0,0.00017995746748056263,-0.1031750962138176,-2.372300863265991,0.30234265327453613,-0.02169429510831833,-2.280451536178589,0.4376835525035858,0.08148080110549927,0.09184932708740234,0.13534089922904968,0
vpi1,64,128,64,0,0,0,0,0,0.001210151705890894,-0.09773582220077515,-2.3798203468322754,0.2763368487358093,0.05459107831120491,-2.278127431869507,0.4341129660606384,0.15232689678668976,0.10169291496276855,0.1577761173248291,0
int9R,96,188,94,0,0,0,0,0,0.0003223114472348243,-0.06237521022558212,3.047361373901367,-0.22967073321342468,0.0594915896654129,3.81575608253479,0.0940244272351265,0.12186679989099503,0.7683947086334229,0.3236951529979706,0
int8R,60,116,58,0,0,0,0,0,0.0009312166948802769,-0.04086221009492874,2.381093740463257,-0.175836443901062,0.05969856306910515,3.0691821575164795,0.1938399374485016,0.10056076943874359,0.6880884170532227,0.3696763813495636,0
int2V,60,116,58,0,0,0,0,0,0.0028378143906593323,-0.2055625021457672,-1.7712916135787964,-0.558038592338562,0.020082369446754456,-0.9659759998321533,-0.09726066887378693,0.22564487159252167,0.8053156137466431,0.4607779383659363,0
int1DR,71,136,68,0,0,0,1,0,0.0014923287089914083,-0.2013595551252365,-2.3516135215759277,-0.09446301311254501,-0.026585504412651062,-1.6100064516067505,0.4168119430541992,0.17477405071258545,0.7416070699691772,0.5112749338150024,1
int7R,60,116,58,0,0,0,0,0,0.0015973668778315187,-0.043419480323791504,1.717181921005249,-0.057219989597797394,0.07293201237916946,2.439852237701416,0.406936377286911,0.11635149270296097,0.722670316696167,0.4641563594341278,0
int3D,72,140,70,0,0,0,0,0,0.0018674362218007445,-0.2215181589126587,-0.9781316518783569,-0.4684675633907318,0.02012956142425537,-0.29398736357688904,-0.1842292994260788,0.24164772033691406,0.6841442584991455,0.2842382788658142,0
ALNR,184,364,182,0,0,0,0,0,2.9050484045001213e-06,-0.14150971174240112,-2.74888277053833,-0.3222806453704834,-0.004874657839536667,4.472743511199951,0.5075157880783081,0.13663505017757416,7.221626281738281,0.8297964334487915,0
PLNR,216,428,214,0,0,0,0,0,1.2869295460404828e-05,-0.2493109107017517,-2.7420754432678223,-0.6361825466156006,-0.007943276315927505,4.420924186706543,0.44728004932403564,0.2413676381111145,7.162999629974365,1.0834625959396362,0
CANL,144,284,142,0,0,0,0,0,1.1204509064555168e-05,0.07076318562030792,-2.796511650085449,-2.7371017932891846,0.27048662304878235,4.032481670379639,3.271636724472046,0.19972343742847443,6.828993320465088,6.0087385177612305,0
URYVR,84,164,82,0,0,0,0,0,0.02508687973022461,-0.0939326286315918,-3.4286956787109375,0.3915397822856903,-0.02497725933790207,-2.7298595905303955,0.5589814186096191,0.06895536929368973,0.698836088180542,0.16744163632392883,0
AUAR,140,276,138,0,0,0,0,0,0.0530216209590435,-0.134513720870018,-3.116300106048584,0.19154520332813263,-0.007853568531572819,-2.578066825866699,0.7215211391448975,0.12666015326976776,0.5382332801818848,0.529975950717926,0
PLNL,208,412,206,0,0,0,0,0,1.2219417840242386e-05,-0.009367872029542923,-2.742081642150879,-0.6361827254295349,0.23557671904563904,4.420924663543701,0.4523985683917999,0.24494458734989166,7.16300630569458,1.0885813236236572,0
ALNL,184,364,182,0,0,0,0,0,2.9050761440885253e-06,-0.007372603751718998,-2.7488832473754883,-0.3222805857658386,0.10656477510929108,4.470035552978516,0.5075157880783081,0.1139373779296875,7.218918800354004,0.8297963738441467,0
CANR,144,284,142,0,0,0,0,0,1.1204509064555168e-05,-0.2890830934047699,-2.796511650085449,-2.7371017932891846,-0.07209204137325287,4.032481670379639,3.271636962890625,0.21699105203151703,6.828993320465088,6.0087385177612305,0
URYDR,124,244,122,0,0,0,0,0,0.060512516647577286,-0.0936087891459465,-3.411564350128174,0.42808061838150024,-0.024430546909570694,-2.7211625576019287,0.7235555052757263,0.06917823851108551,0.6904017925262451,0.2954748868942261,0
ALA,314,624,312,0,0,0,0,0,0.10718799382448196,-0.27607500553131104,-2.7619364261627197,-0.8425642848014832,0.26417526602745056,4.0308942794799805,1.4723261594772339,0.540250301361084,6.792830467224121,2.3148903846740723,0
AUAL,140,276,138,0,0,0,0,0,0.05302165076136589,-0.0266859233379364,-3.1187245845794678,0.18880754709243774,0.08655621111392975,-2.5744242668151855,0.7252627611160278,0.11324213445186615,0.5443003177642822,0.5364552140235901,0
URYDL,124,244,122,0,0,0,0,0,0.06051268056035042,-0.01828770339488983,-3.4115641117095947,0.42808055877685547,0.05089052766561508,-2.7211623191833496,0.7235554456710815,0.06917823106050491,0.6904017925262451,0.2954748868942261,0
URYVL,84,164,82,0,0,0,0,0,0.025085806846618652,-0.017740972340106964,-3.4286959171295166,0.3915397822856903,0.05121440440416336,-2.7298598289489746,0.5589814186096191,0.06895537674427032,0.698836088180542,0.16744163632392883,0
OLQVR,84,164,82,0,0,0,0,0,0.15477564930915833,-0.09814897924661636,-3.4954872131347656,0.3983021676540375,-0.03865193575620651,-2.730569839477539,0.5682681798934937,0.05949704349040985,0.7649173736572266,0.16996601223945618,0
IL1VR,88,172,86,0,0,0,0,0,0.05314226076006889,-0.08999265730381012,-3.501326084136963,0.38534238934516907,-0.03865186870098114,-2.725383758544922,0.5723389387130737,0.05134078860282898,0.775942325592041,0.18699654936790466,0
IL1R,116,228,114,0,0,0,0,0,0.05486508086323738,-0.1234157383441925,-3.4941279888153076,0.2504424750804901,-0.04800903797149658,-2.71635103225708,0.7618440389633179,0.07540670037269592,0.7777769565582275,0.5114015340805054,0
NSMR,100,196,98,0,0,0,0,0,7.059722065605456e-06,-0.07383381575345993,-2.944422721862793,0.40682733058929443,0.026307694613933563,-2.596827507019043,0.5370016098022461,0.1001415103673935,0.34759521484375,0.13017427921295166,0
MCR,124,244,122,0,0,0,0,0,1.5208488548523746e-06,-0.08455333113670349,-3.0718274116516113,0.44033798575401306,0.025168627500534058,-2.841524600982666,0.5750674605369568,0.10972195863723755,0.2303028106689453,0.13472947478294373,0
MCL,124,244,122,0,0,0,0,0,1.520859768788796e-06,-0.06590254604816437,-3.0718271732330322,0.44033798575401306,0.04381939023733139,-2.841524600982666,0.5750674605369568,0.10972193628549576,0.2303025722503662,0.13472947478294373,0
OLQDR,100,196,98,0,0,0,0,0,0.03179161995649338,-0.08746828883886337,-3.4917967319488525,0.48113396763801575,-0.03786749765276909,-2.7313966751098633,0.6907958388328552,0.049600791186094284,0.7604000568389893,0.20966187119483948,0
NSML,100,196,98,0,0,0,0,0,7.059730705805123e-06,-0.0636487752199173,-2.944422721862793,0.406827449798584,0.03649274259805679,-2.596827507019043,0.5370016694068909,0.10014151781797409,0.34759521484375,0.13017421960830688,0
IL1DR,380,772,394,0,0,0,0,0,0.007318900432437658,-0.09499231725931168,-3.4113829135894775,0.3393741548061371,-0.024823028594255447,-2.720301389694214,0.7637670040130615,0.07016928493976593,0.6910815238952637,0.42439284920692444,0
AVL,264,524,262,0,0,0,0,0,0.05004701018333435,-0.13383089005947113,-2.806049108505249,-2.55277943611145,0.04931662976741791,3.9624154567718506,3.028242826461792,0.18314751982688904,6.7684645652771,5.581022262573242,0
IL1DL,380,772,394,0,0,0,0,0,0.007318914867937565,-0.017895201221108437,-3.4113829135894775,0.3393741548061371,0.05227408930659294,-2.720301389694214,0.7637670040130615,0.07016929239034653,0.6910815238952637,0.42439284920692444,0
IL1VL,88,172,86,0,0,0,0,0,0.053142011165618896,-0.004066361114382744,-3.501326084136963,0.38534241914749146,0.047274425625801086,-2.725383758544922,0.5723389387130737,0.05134078860282898,0.775942325592041,0.18699651956558228,0
IL1L,116,228,114,0,0,0,0,0,0.05486529693007469,0.0052907876670360565,-3.4941277503967285,0.25044238567352295,0.08069748431444168,-2.716350793838501,0.7618439793586731,0.07540670037269592,0.7777769565582275,0.5114015936851501,0
OLQDL,100,196,98,0,0,0,0,0,0.03179163858294487,-0.004850719124078751,-3.4917967319488525,0.48113393783569336,0.04475004971027374,-2.7313969135284424,0.6907957792282104,0.04960076883435249,0.7603998184204102,0.2096618413925171,0
OLQVL,84,164,82,0,0,0,0,0,0.15477536618709564,-0.004066351801156998,-3.4954872131347656,0.39830219745635986,0.05543072521686554,-2.730569839477539,0.5682681202888489,0.05949707701802254,0.7649173736572266,0.169965922832489,0
GLRVR,72,140,70,0,0,0,0,0,0.0002568551863078028,-0.09001397341489792,-3.493006467819214,0.3256969451904297,-0.03865189105272293,-2.683868408203125,0.6365668773651123,0.05136208236217499,0.8091380596160889,0.3108699321746826,0
GLRDR,80,156,78,0,0,0,0,0,0.0005014026537537575,-0.09617839008569717,-3.491647481918335,0.3152042627334595,-0.03802931681275368,-2.6892077922821045,0.7975503206253052,0.0581490732729435,0.8024396896362305,0.4823460578918457,0
GLRR,88,172,86,0,0,0,0,0,2.588928873592522e-05,-0.1234157383441925,-3.494215965270996,0.3972441852092743,-0.04800902307033539,-2.687351942062378,0.6544338464736938,0.07540671527385712,0.8068640232086182,0.25718966126441956,0
GLRL,88,172,86,0,0,0,0,0,2.588906863820739e-05,0.005290785804390907,-3.494215965270996,0.39724424481391907,0.08069752156734467,-2.687351942062378,0.6544339060783386,0.07540673762559891,0.8068640232086182,0.25718966126441956,0
GLRDL,80,156,78,0,0,0,0,0,0.0005014027119614184,-0.004688937216997147,-3.491647481918335,0.3152041435241699,0.053460150957107544,-2.6892077922821045,0.7975502610206604,0.05814908817410469,0.8024396896362305,0.4823461174964905,0
GLRVL,72,140,70,0,0,0,0,0,0.00025685629225336015,-0.004066359251737595,-3.493006467819214,0.32569706439971924,0.04729573428630829,-2.683868646621704,0.6365669369697571,0.05136209353804588,0.8091378211975098,0.31086987257003784,0
ccDR,58,120,64,0,0,0,0,0,2.1185258447076194e-05,-0.14895349740982056,1.6806594133377075,0.38464972376823425,-0.11035560816526413,1.7615572214126587,0.4316132962703705,0.03859788924455643,0.08089780807495117,0.04696357250213623,0
ccDL,58,120,64,0,0,0,0,0,2.1185258447076194e-05,0.05851446092128754,2.214407205581665,0.2569313943386078,0.09711235761642456,2.3000175952911377,0.31948843598365784,0.038597896695137024,0.08561038970947266,0.06255704164505005,0
ccPL,58,120,64,0,0,0,0,0,2.1185258447076194e-05,0.03698863089084625,0.05031333491206169,-0.4493418335914612,0.07558652758598328,0.1364244967699051,-0.38265401124954224,0.038597896695137024,0.0861111581325531,0.06668782234191895,0
ccAL,58,120,64,0,0,0,0,0,2.1185258447076194e-05,0.03888590261340141,-0.04246588051319122,-0.4918164908885956,0.07748380303382874,0.04356491193175316,-0.42610394954681396,0.03859790042042732,0.08603079617023468,0.06571254134178162,0
ccAR,58,120,64,0,0,0,0,0,2.1185258447076194e-05,-0.08094310015439987,-2.285842180252075,0.04470355063676834,-0.04234519973397255,-2.2005841732025146,0.12056661397218704,0.03859790042042732,0.08525800704956055,0.0758630633354187,0
ccPR,58,120,64,0,0,0,0,0,2.1185258447076194e-05,-0.07348476350307465,-2.21598744392395,-0.011991084553301334,-0.034886863082647324,-2.1320579051971436,0.0590999498963356,0.03859790042042732,0.08392953872680664,0.07109103351831436,0
Head_Mesodermal_Cell,152,304,152,0,0,0,0,0,0.01304999552667141,-0.11815442144870758,-2.490046262741089,-0.09058009088039398,0.0759865790605545,-1.9924638271331787,0.48491671681404114,0.19414100050926208,0.49758243560791016,0.5754967927932739,0
Excretory_Duct_Cell,36,68,34,0,0,0,0,0,1.176294608740136e-05,-0.042630329728126526,-2.6121861934661865,0.1907842606306076,-0.000934164971113205,-2.5275330543518066,0.28500062227249146,0.04169616475701332,0.08465313911437988,0.09421636164188385,0
Excretory_Pore_Cell,32,60,30,0,0,0,0,0,1.8802573322318494e-05,-0.04222690686583519,-2.705092191696167,0.19751694798469543,0.002667440101504326,-2.548603057861328,0.3097478747367859,0.044894345104694366,0.15648913383483887,0.11223092675209045,0
Excretory_Gland_Cell,104,208,104,0,0,0,0,0,2.0312918422860093e-05,-0.09469430148601532,-2.7000246047973633,0.16635407507419586,0.05602477118372917,-2.3450562953948975,0.32394981384277344,0.1507190763950348,0.3549683094024658,0.15759573876857758,0
Excretory_Cell,292,580,290,0,0,0,0,0,5.2649770623247605e-06,-0.2775096595287323,-3.4958503246307373,-0.9629002213478088,0.2653903067111969,3.978046417236328,0.9078730344772339,0.5428999662399292,7.4738969802856445,1.8707733154296875,0
rect_VR,32,60,30,0,0,0,0,0,4.8612928367219865e-05,-0.116301991045475,3.795718193054199,-0.04803655296564102,-0.02451375499367714,3.8575093746185303,0.04339650273323059,0.09178823232650757,0.061791181564331055,0.09143305569887161,0
rect_D,56,108,54,0,0,0,0,0,1.936519765877165e-05,-0.0678938701748848,3.7915573120117188,0.01969541609287262,-0.0002910047769546509,3.8608145713806152,0.11143898218870163,0.06760286539793015,0.06925725936889648,0.09174356609582901,0
Sph_mu,136,278,142,0,0,0,0,0,0.004874874372035265,-0.12854546308517456,3.751481056213379,-0.08649170398712158,0.060098037123680115,3.8246214389801025,0.08596878498792648,0.18864350020885468,0.07314038276672363,0.17246049642562866,0
virR,28,52,26,0,0,0,0,0,0.018648069351911545,-0.07432704418897629,3.810375690460205,-0.01517446432262659,-0.036088552325963974,3.826216220855713,0.06438533216714859,0.038238491863012314,0.015840530395507812,0.0795597955584526,0
virL,28,52,26,0,0,0,0,0,0.022038662806153297,-0.03659918159246445,3.810375690460205,-0.01505993027240038,0.00158754363656044,3.826216220855713,0.06429998576641083,0.03818672522902489,0.015840530395507812,0.07935991883277893,0
rect_VL,32,60,30,0,0,0,0,0,4.8612939281156287e-05,-0.042577315121889114,3.7947168350219727,-0.05072396993637085,0.03578314185142517,3.859119415283203,0.04034622386097908,0.07836045324802399,0.06440258026123047,0.09107019007205963,0
mu_int_R,210,427,219,0,0,0,0,0,3.5018290418520337e-06,-0.09312967211008072,3.217118978500366,-0.20664308965206146,0.05528751388192177,3.795142650604248,0.07237988710403442,0.14841718971729279,0.5780236721038818,0.2790229916572571,0
mu_int_L,208,421,215,0,0,0,0,0,4.024755071441177e-06,-0.01673606038093567,3.2098515033721924,-0.20828095078468323,0.14480863511562347,3.800443172454834,0.06989313662052155,0.16154469549655914,0.5905916690826416,0.27817410230636597,0
mu_anal,76,148,74,0,0,0,0,0,0.012244528159499168,-0.07693731039762497,3.9226675033569336,-0.013727109879255295,0.017996368929743767,4.005824565887451,0.14565284550189972,0.09493368119001389,0.08315706253051758,0.1593799591064453,0
SIAVR,204,404,202,0,0,0,0,0,8.584564056945965e-05,-0.2493109554052353,-2.8035707473754883,-0.9243618249893188,-0.0608440525829792,3.9718081951141357,0.45656999945640564,0.1884669065475464,6.775379180908203,1.3809318542480469,0
SDQR,84,164,82,0,0,0,0,0,3.9013225432427134e-06,-0.1509016752243042,-2.784914255142212,-0.1480255424976349,0.04785875976085663,-1.2298202514648438,0.6038023233413696,0.19876043498516083,1.5550940036773682,0.7518278360366821,0
SDQL,144,284,142,0,0,0,0,0,4.0085124055622146e-06,-0.08562341332435608,-2.7484567165374756,-0.3968154788017273,0.2378372699022293,2.254995584487915,0.9156715273857117,0.3234606981277466,5.003452301025391,1.312487006187439,0
BDUR,88,172,86,0,0,0,0,0,1.351619266642956e-05,-0.20813485980033875,-2.8679921627044678,-0.18145927786827087,-0.02741210162639618,-1.8347091674804688,0.5801793336868286,0.18072275817394257,1.033282995223999,0.7616386413574219,0
PVNR,332,660,330,0,0,0,0,0,3.427384172027814e-06,-0.1286012828350067,-2.8064866065979004,-2.6465024948120117,0.04931662604212761,4.129987716674805,3.2165684700012207,0.17791791260242462,6.936474323272705,5.863070964813232,0
PVWR,68,132,66,0,0,0,0,0,1.5148498277994804e-05,-0.2874315679073334,3.5253303050994873,-0.3410787880420685,0.24674399197101593,4.072976589202881,0.19309677183628082,0.5341755747795105,0.5476462841033936,0.5341755747795105,0
PVCR,244,484,242,0,0,0,0,0,1.5238765627145767e-05,-0.1247539073228836,-2.754673957824707,-0.6502827405929565,-0.013084692880511284,4.049065589904785,0.5339186191558838,0.11166921257972717,6.803739547729492,1.1842013597488403,0
