object_name,safe_name,category_guess,stl_path,raw_triangles,exported_triangles,skipped_degenerate,min_x,min_y,min_z,max_x,max_y,max_z,span_x,span_y,span_z
Sp_bag_P_1R,Sp_bag_P_1R,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_P_1R.stl,6144,6144,0,-0.15545916557312012,1.6542097330093384,0.09947402775287628,-0.10281702876091003,1.7112749814987183,0.1934807300567627,0.05264213681221008,0.05706524848937988,0.09400670230388641
Sp_bag_P_1L,Sp_bag_P_1L,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_P_1L.stl,6144,6144,0,-0.0790807381272316,1.654250144958496,0.09946388751268387,-0.02706974931061268,1.711685061454773,0.1943141371011734,0.05201099067926407,0.057434916496276855,0.09485024958848953
Sp_bag_P_2D,Sp_bag_P_2D,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_P_2D.stl,1216,1216,0,-0.13643291592597961,1.6033529043197632,0.15331891179084778,-0.04444617033004761,1.6505887508392334,0.20840434730052948,0.091986745595932,0.047235846519470215,0.0550854355096817
Sp_bag_P_2L,Sp_bag_P_2L,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_P_2L.stl,1216,1216,0,-0.07624514400959015,1.6068722009658813,0.09511728584766388,-0.022010093554854393,1.6575233936309814,0.18486084043979645,0.05423504859209061,0.0506511926651001,0.08974355459213257
Sp_bag_P_2V,Sp_bag_P_2V,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_P_2V.stl,1216,1216,0,-0.13446258008480072,1.611507534980774,0.07068008184432983,-0.04707344248890877,1.661771297454834,0.12613950669765472,0.08738914132118225,0.05026376247406006,0.05545942485332489
Sp_bag_P_3D,Sp_bag_P_3D,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_P_3D.stl,1216,1216,0,-0.1364884227514267,1.5198487043380737,0.15757383406162262,-0.04471936821937561,1.6018333435058594,0.21425573527812958,0.09176905453205109,0.08198463916778564,0.05668190121650696
Sp_bag_P_3L,Sp_bag_P_3L,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_P_3L.stl,1216,1216,0,-0.07650969922542572,1.5225902795791626,0.09895037859678268,-0.022501381114125252,1.6063698530197144,0.19211898744106293,0.05400831997394562,0.08377957344055176,0.09316860884428024
Sp_bag_P_3R,Sp_bag_P_3R,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_P_3R.stl,1216,1216,0,-0.1588464081287384,1.5226820707321167,0.09800884127616882,-0.10504233092069626,1.6062957048416138,0.19231876730918884,0.053804077208042145,0.08361363410949707,0.09430992603302002
Sp_bag_P_4D,Sp_bag_P_4D,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_P_4D.stl,1216,1216,0,-0.1370352953672409,1.4125757217407227,0.1646411269903183,-0.045895107090473175,1.5173314809799194,0.2212914377450943,0.09114018827676773,0.10475575923919678,0.056650310754776
Sp_bag_P_4L,Sp_bag_P_4L,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_P_4L.stl,1216,1216,0,-0.07636101543903351,1.4131842851638794,0.1063922867178917,-0.022273840382695198,1.5200610160827637,0.19827580451965332,0.05408717691898346,0.10687673091888428,0.09188351780176163
Sp_bag_P_4V,Sp_bag_P_4V,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_P_4V.stl,1216,1216,0,-0.1345745474100113,1.4150301218032837,0.08235197514295578,-0.04638741537928581,1.5227805376052856,0.13915403187274933,0.08818712830543518,0.10775041580200195,0.05680205672979355
Sp_bag_A_4V,Sp_bag_A_4V,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_A_4V.stl,1216,1216,0,0.029313206672668457,-0.3715251684188843,-0.5366537570953369,0.11750034242868423,-0.30287331342697144,-0.47245797514915466,0.08818713575601578,0.06865185499191284,0.06419578194618225
Sp_bag_A_4R,Sp_bag_A_4R,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_A_4R.stl,1216,1216,0,0.005199633538722992,-0.37455591559410095,-0.5125020742416382,0.05928681045770645,-0.30493971705436707,-0.4138592481613159,0.05408717691898346,0.06961619853973389,0.09864282608032227
Sp_bag_A_4D,Sp_bag_A_4D,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_A_4D.stl,1216,1216,0,0.02882089838385582,-0.3760988116264343,-0.454522967338562,0.11996109038591385,-0.3091260492801666,-0.39062386751174927,0.09114019572734833,0.0669727623462677,0.06389909982681274
Sp_bag_A_3L,Sp_bag_A_3L,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_A_3L.stl,1216,1216,0,0.08796811103820801,-0.42699092626571655,-0.5256308317184448,0.14177218079566956,-0.37306761741638184,-0.4265519082546234,0.05380406975746155,0.05392330884933472,0.09907892346382141
Sp_bag_A_3R,Sp_bag_A_3R,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_A_3R.stl,1216,1216,0,0.005427170544862747,-0.4270533323287964,-0.5248215794563293,0.059435486793518066,-0.3730545938014984,-0.4266436994075775,0.05400831624865532,0.053998738527297974,0.09817788004875183
Sp_bag_A_3D,Sp_bag_A_3D,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_A_3D.stl,1216,1216,0,0.027645159512758255,-0.4280025064945221,-0.46628686785697937,0.11941421777009964,-0.3759498596191406,-0.40425196290016174,0.09176905453205109,0.05205264687538147,0.06203490495681763
Sp_bag_A_2V,Sp_bag_A_2V,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_A_2V.stl,1216,1216,0,0.029999230057001114,-0.4568401873111725,-0.5560472011566162,0.11738836765289307,-0.42536425590515137,-0.49783945083618164,0.08738914132118225,0.03147593140602112,0.05820775032043457
Sp_bag_A_2R,Sp_bag_A_2R,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_A_2R.stl,1216,1216,0,0.004935882985591888,-0.4573211967945099,-0.5312881469726562,0.059170935302972794,-0.4263465106487274,-0.4393081068992615,0.054235052317380905,0.03097468614578247,0.09198004007339478
Sp_bag_A_2D,Sp_bag_A_2D,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_A_2D.stl,1216,1216,0,0.027371957898139954,-0.45766744017601013,-0.47299501299858093,0.11935870349407196,-0.4282214641571045,-0.41527125239372253,0.091986745595932,0.02944597601890564,0.0577237606048584
Sp_bag_A_1R,Sp_bag_A_1R,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_A_1R.stl,6144,6144,0,0.009995538741350174,-0.49329400062561035,-0.5256936550140381,0.06200651824474335,-0.4575483202934265,-0.43633782863616943,0.05201097950339317,0.03574568033218384,0.08935582637786865
Sp_bag_A_1L,Sp_bag_A_1L,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_A_1L.stl,6144,6144,0,0.08574281632900238,-0.49310195446014404,-0.5256052613258362,0.13838495314121246,-0.4575231969356537,-0.4367114007472992,0.05264213681221008,0.035578757524490356,0.08889386057853699
Sp_bag_A_1D,Sp_bag_A_1D,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_A_1D.stl,6144,6144,0,0.03135441988706589,-0.49290379881858826,-0.4707202911376953,0.11564265191555023,-0.45789045095443726,-0.4198143780231476,0.08428823202848434,0.035013347864151,0.05090591311454773
Sp_bag_A_3V,Sp_bag_A_3V,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_A_3V.stl,1216,1216,0,0.027809277176856995,-0.42507806420326233,-0.5481275916099548,0.11826527863740921,-0.37154194712638855,-0.48585817217826843,0.09045600146055222,0.05353611707687378,0.0622694194316864
Sp_bag_A_2L,Sp_bag_A_2L,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_A_2L.stl,1216,1216,0,0.08790208399295807,-0.457332968711853,-0.5327799320220947,0.14176030457019806,-0.4262944757938385,-0.43723762035369873,0.05385822057723999,0.031038492918014526,0.095542311668396
Sp_bag_A_1V,Sp_bag_A_1V,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_A_1V.stl,6144,6144,0,0.032406408339738846,-0.49315330386161804,-0.5482082962989807,0.11435204744338989,-0.45744648575782776,-0.47381392121315,0.08194564282894135,0.03570681810379028,0.07439437508583069
Sp_neck_A_4L,Sp_neck_A_4L,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_neck_A_4L.stl,2432,2432,0,0.07506102323532104,-0.5063068866729736,-0.490253210067749,0.1059386134147644,-0.49352994561195374,-0.42970970273017883,0.03087759017944336,0.012776941061019897,0.06054350733757019
Sp_neck_A_2L,Sp_neck_A_2L,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_neck_A_2L.stl,2368,2368,0,0.07499946653842926,-0.5268487334251404,-0.4941740930080414,0.10592184215784073,-0.5134928226470947,-0.43391653895378113,0.03092237561941147,0.013355910778045654,0.060257554054260254
Sp_neck_A_3R,Sp_neck_A_3R,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_neck_A_3R.stl,2432,2432,0,0.041526518762111664,-0.5136727690696716,-0.4924854636192322,0.07240857183933258,-0.5011950135231018,-0.43193525075912476,0.030882053077220917,0.012477755546569824,0.06055021286010742
Sp_neck_A_4R,Sp_neck_A_4R,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_neck_A_4R.stl,2432,2432,0,0.04153108224272728,-0.5063068866729736,-0.490253210067749,0.07240866124629974,-0.49352994561195374,-0.42970970273017883,0.030877579003572464,0.012776941061019897,0.06054350733757019
Sp_neck_A_3L,Sp_neck_A_3L,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_neck_A_3L.stl,2432,2432,0,0.07506111264228821,-0.5136727690696716,-0.4924854636192322,0.10594318062067032,-0.5011950135231018,-0.43193525075912476,0.03088206797838211,0.012477755546569824,0.06055021286010742
Sp_neck_A_2R,Sp_neck_A_2R,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_neck_A_2R.stl,2368,2368,0,0.041548095643520355,-0.5267707109451294,-0.4941978454589844,0.07235017418861389,-0.5134883522987366,-0.43393567204475403,0.030802078545093536,0.013282358646392822,0.06026217341423035
Sp_neck_A_1L,Sp_neck_A_1L,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_neck_A_1L.stl,2304,2304,0,0.07499956339597702,-0.5341029763221741,-0.4965425431728363,0.1059725359082222,-0.5202559232711792,-0.43618661165237427,0.030972972512245178,0.013847053050994873,0.060355931520462036
Sp_neck_A_1R,Sp_neck_A_1R,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_neck_A_1R.stl,2304,2304,0,0.041497405618429184,-0.5340985655784607,-0.4965616762638092,0.07247007638216019,-0.5201737880706787,-0.43621036410331726,0.030972670763731003,0.013924777507781982,0.06035131216049194
Sp_bag_A_4L,Sp_bag_A_4L,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sp_bag_A_4L.stl,1216,1216,0,0.08805066347122192,-0.37462979555130005,-0.5136693120002747,0.14191091060638428,-0.30470705032348633,-0.41309383511543274,0.053860247135162354,0.06992274522781372,0.10057547688484192
Gonadal_Sheath_A5D,Gonadal_Sheath_A5D,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_A5D.stl,3040,3040,0,0.010108910501003265,-1.0924856662750244,-0.5310868620872498,0.1445956826210022,-0.5354836583137512,-0.422626793384552,0.13448676466941833,0.5570020079612732,0.10846006870269775
Gonadal_Sheath_A4D,Gonadal_Sheath_A4D,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_A4D.stl,2016,2016,0,0.01598963886499405,-1.545615315437317,-0.4922398626804352,0.14399608969688416,-1.074931025505066,-0.22273066639900208,0.1280064582824707,0.470684289932251,0.2695091962814331
Gonadal_Sheath_P5D,Gonadal_Sheath_P5D,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_P5D.stl,2800,2800,0,-0.18427331745624542,1.7723113298416138,0.042066968977451324,-0.04590345919132233,2.2636449337005615,0.21411655843257904,0.1383698582649231,0.49133360385894775,0.17204958200454712
Gonadal_Sheath_P4D,Gonadal_Sheath_P4D,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_P4D.stl,2016,2016,0,-0.17822393774986267,2.243856430053711,-0.11102315783500671,-0.03621184080839157,2.815706968307495,0.12200083583593369,0.1420120894908905,0.5718505382537842,0.233024001121521
Gonadal_Sheath_P3L,Gonadal_Sheath_P3L,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_P3L.stl,2208,2208,0,-0.08238998800516129,2.806339979171753,-0.2087680548429489,-0.021581321954727173,3.344473123550415,-0.036458782851696014,0.06080866605043411,0.5381331443786621,0.1723092794418335
Gonadal_Sheath_P2L,Gonadal_Sheath_P2L,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_P2L.stl,2912,2912,0,-0.0654301568865776,3.3297364711761475,-0.16692979633808136,-0.016178835183382034,3.540501832962036,-0.01919667050242424,0.04925132170319557,0.21076536178588867,0.14773312211036682
Gonadal_Sheath_P1L,Gonadal_Sheath_P1L,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_P1L.stl,6496,6496,0,-0.10426317155361176,1.4115997552871704,-0.05825255811214447,-0.017729051411151886,3.539822578430176,0.390127569437027,0.08653412014245987,2.128222942352295,0.44838011264801025
Gonadal_Sheath_A3L,Gonadal_Sheath_A3L,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_A3L.stl,1760,1760,0,0.06809980422258377,-2.067671298980713,-0.3547675907611847,0.14465096592903137,-1.516860008239746,0.0712369903922081,0.0765511617064476,0.5508112907409668,0.4260045886039734
Gonadal_Sheath_A2L,Gonadal_Sheath_A2L,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_A2L.stl,2208,2208,0,0.06501331925392151,-2.265810012817383,-0.03842853754758835,0.13966678082942963,-1.9974777698516846,0.20270070433616638,0.07465346157550812,0.26833224296569824,0.24112924933433533
Gonadal_Sheath_A1L,Gonadal_Sheath_A1L,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_A1L.stl,6256,6256,0,0.060152120888233185,-2.264347791671753,-0.4441431164741516,0.1529565453529358,-0.053185369819402695,0.29953891038894653,0.0928044244647026,2.2111623287200928,0.7436820268630981
Rachis_P,Rachis_P,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Rachis_P.stl,3520,3520,0,-0.15846195816993713,1.2966868877410889,-0.15175959467887878,-0.036014802753925323,3.523613214492798,0.36771488189697266,0.12244715541601181,2.226926326751709,0.5194745063781738
Rachis_A,Rachis_A,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Rachis_A.stl,3136,3136,0,0.01906565949320793,-2.2383360862731934,-0.4261868894100189,0.15074382722377777,0.019332779571413994,0.2824822962284088,0.13167816400527954,2.257668972015381,0.7086691856384277
Gonadal_Sheath_P4V,Gonadal_Sheath_P4V,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_P4V.stl,1504,1504,0,-0.17822395265102386,2.2174670696258545,-0.1886894255876541,-0.03621184080839157,2.809246778488159,0.04194730147719383,0.1420121192932129,0.5917797088623047,0.23063673079013824
Gonadal_Sheath_P3R,Gonadal_Sheath_P3R,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_P3R.stl,2208,2208,0,-0.1473369598388672,2.806339979171753,-0.20876803994178772,-0.06835567951202393,3.344473123550415,-0.03645872324705124,0.07898128032684326,0.5381331443786621,0.17230930924415588
Gonadal_Sheath_P2R,Gonadal_Sheath_P2R,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_P2R.stl,2912,2912,0,-0.11907176673412323,3.3297362327575684,-0.16692978143692017,-0.0654301568865776,3.540478229522705,-0.019290432333946228,0.053641609847545624,0.21074199676513672,0.14763934910297394
Gonadal_Sheath_P1R,Gonadal_Sheath_P1R,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_P1R.stl,6496,6496,0,-0.18381719291210175,1.4115993976593018,-0.058252617716789246,-0.06514734029769897,3.539647340774536,0.3901275396347046,0.11866985261440277,2.1280479431152344,0.44838017225265503
Distal_Tip_Cell_P,Distal_Tip_Cell_P,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Distal_Tip_Cell_P.stl,1088,1088,0,-0.17496176064014435,1.290894627571106,0.2538001239299774,-0.036807168275117874,1.4142720699310303,0.37861868739128113,0.13815459609031677,0.12337744235992432,0.12481856346130371
Gonadal_Sheath_A4V,Gonadal_Sheath_A4V,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_A4V.stl,1504,1504,0,0.00680310744792223,-1.5865869522094727,-0.56890469789505,0.14374510943889618,-1.0924838781356812,-0.2915327847003937,0.13694199919700623,0.4941030740737915,0.27737191319465637
Gonadal_Sheath_A3R,Gonadal_Sheath_A3R,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_A3R.stl,1760,1760,0,0.012177549302577972,-2.067671298980713,-0.3547675907611847,0.07928599417209625,-1.516860008239746,0.07123702019453049,0.06710844486951828,0.5508112907409668,0.4260046184062958
Gonadal_Sheath_A2R,Gonadal_Sheath_A2R,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_A2R.stl,2208,2208,0,0.002303812652826309,-2.265810012817383,-0.03842853754758835,0.06893358379602432,-1.9974778890609741,0.20270070433616638,0.06662976741790771,0.2683321237564087,0.24112924933433533
Gonadal_Sheath_A1R,Gonadal_Sheath_A1R,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_A1R.stl,6256,6256,0,0.005824077874422073,-2.264348030090332,-0.4441430866718292,0.08412554860115051,-0.05318537354469299,0.2995389699935913,0.07830147445201874,2.211162567138672,0.7436820268630981
Distal_Tip_Cell_A,Distal_Tip_Cell_A,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Distal_Tip_Cell_A.stl,1280,1280,0,0.032314661890268326,-0.07870342582464218,-0.2475758194923401,0.13542792201042175,0.028623512014746666,-0.14488941431045532,0.10311326384544373,0.107326939702034,0.10268640518188477
vm1L_Ant,vm1L_Ant,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vm1L_Ant.stl,576,576,0,0.021013088524341583,0.36454224586486816,-0.22151558101177216,0.15455745160579681,0.5471293926239014,-0.17025786638259888,0.13354435563087463,0.1825871467590332,0.05125771462917328
vm2R_Ant,vm2R_Ant,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vm2R_Ant.stl,576,576,0,-0.10382166504859924,0.39398640394210815,-0.28248175978660583,-0.011655982583761215,0.5383912324905396,-0.15294064581394196,0.09216567873954773,0.1444048285484314,0.12954111397266388
vm2L_Post,vm2L_Post,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vm2L_Post.stl,576,576,0,0.013742487877607346,0.5412086844444275,-0.15239451825618744,0.08625098317861557,0.7043797373771667,-0.09844793379306793,0.07250849902629852,0.16317105293273926,0.05394658446311951
um1L_Post,um1L_Post,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/um1L_Post.stl,1344,1344,0,-0.0028438642621040344,0.572004497051239,-0.142736554145813,0.2351372241973877,0.626879870891571,0.049837566912174225,0.23798108100891113,0.05487537384033203,0.19257411360740662
um1L_Ant,um1L_Ant,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/um1L_Ant.stl,1216,1216,0,-0.004170805215835571,0.3401046395301819,-0.21339456737041473,0.21789680421352386,0.49783945083618164,-0.058762624859809875,0.22206760942935944,0.15773481130599976,0.15463194251060486
um1R_Post,um1R_Post,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/um1R_Post.stl,1216,1216,0,-0.2559555172920227,0.5373813509941101,-0.15263086557388306,-0.002726912498474121,0.620813250541687,0.029227524995803833,0.2532286047935486,0.0834318995475769,0.1818583905696869
um2L_Post,um2L_Post,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/um2L_Post.stl,3776,3776,0,0.0008760616183280945,0.6298792958259583,-0.11659730225801468,0.21946200728416443,0.9828841090202332,0.22390203177928925,0.21858593821525574,0.3530048131942749,0.3404993414878845
um2L_Ant,um2L_Ant,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/um2L_Ant.stl,3776,3776,0,0.0008893609046936035,0.11929281800985336,-0.394650936126709,0.2249036282300949,0.4649816155433655,-0.06755340099334717,0.2240142673254013,0.3456887900829315,0.3270975351333618
ut2_Ant,ut2_Ant,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ut2_Ant.stl,2048,2048,0,-0.2343386560678482,0.09685486555099487,-0.3665443956851959,0.20966830849647522,0.3634616732597351,-0.09875539690256119,0.4440069794654846,0.26660680770874023,0.26778900623321533
um2R_Ant,um2R_Ant,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/um2R_Ant.stl,3776,3776,0,-0.2516019940376282,0.11924520134925842,-0.3964052200317383,0.008211255073547363,0.46491721272468567,-0.06844587624073029,0.25981324911117554,0.34567201137542725,0.3279593586921692
um1R_Ant,um1R_Ant,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/um1R_Ant.stl,1216,1216,0,-0.25015056133270264,0.3345837891101837,-0.2189788818359375,-0.004034020006656647,0.5110704302787781,-0.07362421602010727,0.2461165487766266,0.17648664116859436,0.14535465836524963
um2R_Post,um2R_Post,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/um2R_Post.stl,3776,3776,0,-0.24053028225898743,0.630059003829956,-0.11683909595012665,0.0022883638739585876,0.9829115867614746,0.22393766045570374,0.2428186535835266,0.35285258293151855,0.3407767415046692
vulA,vulA,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vulA.stl,1280,1280,0,-0.14661306142807007,0.3945460915565491,-0.2926172912120819,0.14687886834144592,0.7408710718154907,-0.09745226055383682,0.293491929769516,0.34632498025894165,0.19516503810882568
vulB1,vulB1,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vulB1.stl,1280,1280,0,-0.14751429855823517,0.43527063727378845,-0.25431087613105774,0.1421586275100708,0.6849634647369385,-0.11187196522951126,0.2896729111671448,0.24969282746315002,0.14243891835212708
vulB2,vulB2,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vulB2.stl,1280,1280,0,-0.14351120591163635,0.46036598086357117,-0.22874094545841217,0.14121980965137482,0.6460680365562439,-0.12186643481254578,0.28473103046417236,0.18570205569267273,0.1068745106458664
vulC,vulC,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vulC.stl,1280,1280,0,-0.12398180365562439,0.47006937861442566,-0.2164430022239685,0.12237805128097534,0.6307457089424133,-0.12397123128175735,0.24635985493659973,0.16067633032798767,0.09247177094221115
vm1R_Ant,vm1R_Ant,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vm1R_Ant.stl,704,704,0,-0.15689316391944885,0.3466046452522278,-0.25146353244781494,-0.020518280565738678,0.5469571352005005,-0.1705695390701294,0.13637489080429077,0.2003524899482727,0.08089399337768555
vm1R_Post,vm1R_Post,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vm1R_Post.stl,704,704,0,-0.17479535937309265,0.550958514213562,-0.16942688822746277,-0.01910664141178131,0.6707482933998108,-0.03521104156970978,0.15568871796131134,0.11978977918624878,0.134215846657753
vm1L_Post,vm1L_Post,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vm1L_Post.stl,704,704,0,0.021067962050437927,0.5505790710449219,-0.16991424560546875,0.1575567126274109,0.6716834306716919,-0.02989622950553894,0.13648875057697296,0.12110435962677002,0.1400180160999298
vulD,vulD,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vulD.stl,1280,1280,0,-0.10309847444295883,0.48108971118927,-0.20332130789756775,0.10191359370946884,0.6147989630699158,-0.12636953592300415,0.20501206815242767,0.13370925188064575,0.0769517719745636
vulE,vulE,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vulE.stl,2560,2560,0,-0.2575996220111847,0.4498293995857239,-0.18292665481567383,0.2452397644519806,0.5827397704124451,0.001615007407963276,0.5028393864631653,0.1329103708267212,0.18454165756702423
vulF,vulF,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vulF.stl,1280,1280,0,-0.058471761643886566,0.5101591944694519,-0.17141103744506836,0.06002563610672951,0.5705937743186951,-0.13566215336322784,0.11849740147590637,0.060434579849243164,0.035748884081840515
vm2R_Post,vm2R_Post,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vm2R_Post.stl,576,576,0,-0.10148759186267853,0.5414248704910278,-0.15217359364032745,-0.011468984186649323,0.7115099430084229,-0.09960576891899109,0.0900186076760292,0.17008507251739502,0.052567824721336365
vm2L_Ant,vm2L_Ant,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vm2L_Ant.stl,576,576,0,0.01273656077682972,0.4024156332015991,-0.2757580876350403,0.09288963675498962,0.5388345122337341,-0.15160617232322693,0.08015307784080505,0.136418879032135,0.12415191531181335
uv2_Post,uv2_Post,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/uv2_Post.stl,2112,2112,0,-0.24349266290664673,0.533238410949707,-0.142030730843544,0.23367094993591309,0.5809752941131592,0.022117970511317253,0.4771636128425598,0.04773688316345215,0.1641487032175064
uv1_Post,uv1_Post,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/uv1_Post.stl,2112,2112,0,-0.25257205963134766,0.5091722011566162,-0.1480492502450943,0.23872439563274384,0.5701553225517273,0.012852310203015804,0.4912964701652527,0.060983121395111084,0.16090156137943268
uv3_Post,uv3_Post,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/uv3_Post.stl,896,896,0,-0.061271850019693375,0.5574788451194763,-0.13957540690898895,0.061449479311704636,0.6224468946456909,-0.10887065529823303,0.12272132933139801,0.0649680495262146,0.03070475161075592
