object_name,safe_name,category_guess,stl_path,raw_triangles,exported_triangles,skipped_degenerate,min_x,min_y,min_z,max_x,max_y,max_z,span_x,span_y,span_z,repair_used_meshfix,repair_watertight_after,repair_winding_after,repair_faces_after
int2V,int2V,intestine,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int2V.stl,1856,1856,0,-0.2055625021457672,-1.752837300300598,-0.5562887191772461,0.0200823694467544,-0.9832580089569092,-0.1007131189107894,0.2256448715925216,0.769579291343689,0.4555755853652954,False,True,True,1856
int1DR,int1DR,intestine,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int1DR.stl,2176,2176,0,-0.2013595551252365,-2.326796770095825,-0.0908843427896499,-0.026585504412651,-1.631401300430298,0.4162959456443786,0.1747740507125854,0.6953954696655273,0.5071802735328674,False,True,True,2176
int7R,int7R,intestine,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int7R.stl,1856,1856,0,-0.0434194803237915,1.7240381240844729,-0.0538952276110649,0.0729320123791694,2.4284141063690186,0.4045023620128631,0.1163514927029609,0.7043759822845459,0.4583975970745086,False,True,True,1856
int3D,int3D,intestine,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int3D.stl,2240,2240,0,-0.2215181589126587,-0.97660094499588,-0.4361460506916046,0.0201295614242553,-0.3016542196273803,-0.221711128950119,0.241647720336914,0.6749467253684998,0.2144349217414856,False,True,True,2240
rect_VR,rect_VR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/rect_VR.stl,960,960,0,-0.0856898725032806,3.798020839691162,-0.0383421927690506,-0.0566783770918846,3.854196071624756,0.0345666259527206,0.029011495411396,0.0561752319335937,0.0729088187217712,True,True,True,960
rect_D,rect_D,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/rect_D.stl,1728,1728,0,-0.0678938701748848,3.794057846069336,0.0275925267487764,-0.0002910047769546,3.854496479034424,0.1044847890734672,0.0676028653979301,0.0604386329650878,0.0768922641873359,False,True,True,1728
rect_VL,rect_VL,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/rect_VL.stl,960,960,0,-0.0173091832548379,3.7974753379821777,-0.04085423797369,0.0134294582530856,3.855236530303955,0.0305085107684135,0.030738640576601,0.0577611923217773,0.0713627487421035,False,True,True,960
I6,I6,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/I6.stl,3264,3264,0,-0.0629183650016784,-2.8507425785064697,0.4107354581356048,0.0310958847403526,-2.43353009223938,0.525934100151062,0.0940142497420311,0.4172124862670898,0.1151986420154571,False,True,True,3264
I5,I5,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/I5.stl,12160,12160,0,-0.0714477151632309,-2.8963332176208496,0.279512494802475,0.028748819604516,-2.4093165397644043,0.5612221956253052,0.1001965329051017,0.4870166778564453,0.2817097008228302,False,True,True,12160
I4,I4,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/I4.stl,5440,5440,0,-0.0517332628369331,-2.894298791885376,0.3873329758644104,0.010778360068798,-2.526419878005981,0.515734076499939,0.0625116229057312,0.3678789138793945,0.1284011006355285,False,True,True,5440
I3,I3,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/I3.stl,1856,1856,0,-0.0318011119961738,-3.4195549488067627,0.569900631904602,-0.0091607114300131,-2.899315595626831,0.6050376892089844,0.0226403996348381,0.5202393531799316,0.0351370573043823,True,True,True,1856
I2R,I2R,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/I2R.stl,4032,4032,0,-0.0695659890770912,-3.4064080715179443,0.5047407150268555,0.0083076357841491,-2.865870952606201,0.5892258882522583,0.0778736248612403,0.5405371189117432,0.0844851732254028,False,True,True,4032
I1R,I1R,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/I1R.stl,3520,3520,0,-0.083223670721054,-3.406624555587769,0.5126203298568726,-0.0254908800125122,-2.877626895904541,0.5916575789451599,0.0577327907085418,0.5289976596832275,0.0790372490882873,False,True,True,3520
I1L,I1L,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/I1L.stl,3520,3520,0,-0.017227379605174,-3.406624317169189,0.5126202702522278,0.0405054129660129,-2.877626657485962,0.5916575193405151,0.0577327907085418,0.5289976596832275,0.0790372490882873,False,True,True,3520
I2L,I2L,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/I2L.stl,4032,4032,0,-0.0510615110397338,-3.406407594680786,0.5047405958175659,0.0268121287226676,-2.865870714187622,0.5892257690429688,0.0778736397624015,0.5405368804931641,0.0844851732254028,False,True,True,4032
PHAR,PHAR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PHAR.stl,2496,2496,0,-0.0720166638493537,3.511103630065918,-0.2287810742855072,-0.0096489358693361,4.232712268829346,0.1741802990436554,0.0623677298426628,0.7216086387634277,0.4029613733291626,False,True,True,2496
