file,time_ns,speciesID,speciesName,number,nEvent,sumG,sumG2,meanG_molecules_per_100eV,run_name,region_id,region_key,region_label,species_label,case,source_geometry,condition_label,dose_rate_Gy_s,pulse_s,nominal_total_dose_Gy,scaled_region_energy_eV,scaled_region_energy_J,scaled_energy_fraction_equivalent_Gy,scaled_region_dose_Gy_mass_normalized,relative_fraction_of_scored_edep,scaled_species_molecules
Species0.root,999.9990000000004,1,°OH^0,13360,100,157.90908435377565,261.2832655220892,1.5790908435377562,caseC_diffuse_0p56Gy_s_20s_full,5,reproductive,Reproductive system,•OH,Diffuse dose-response,Diffuse field,Diffuse field: 0.56 Gy/s × 20 s,0.56,20.0,11.2,14128552375.032976,2.2636436487523037e-09,0.2843152819432811,12.151312208796616,0.0253852930306501,223102676.8785819
Species0.root,999.9990000000004,6,H2O2^0,6462,100,86.93115835443167,77.35181181180435,0.8693115835443167,caseC_diffuse_0p56Gy_s_20s_full,5,reproductive,Reproductive system,H₂O₂,Diffuse dose-response,Diffuse field,Diffuse field: 0.56 Gy/s × 20 s,0.56,20.0,11.2,14128552375.032976,2.2636436487523037e-09,0.2843152819432811,12.151312208796616,0.0253852930306501,122821142.38328734
Species0.root,999.9990000000004,1,°OH^0,3171,100,122.97502769265,158.07255988163314,1.2297502769265,caseC_diffuse_0p56Gy_s_20s_full,6,excretory,Excretory system,•OH,Diffuse dose-response,Diffuse field,Diffuse field: 0.56 Gy/s × 20 s,0.56,20.0,11.2,993160172.9146116,1.59121802286319e-10,0.0199858136263161,1757.7955148256422,0.0017844476452068,12213389.976741144
Species0.root,999.9990000000004,6,H2O2^0,2367,100,91.7949828282884,86.08015912795324,0.917949828282884,caseC_diffuse_0p56Gy_s_20s_full,6,excretory,Excretory system,H₂O₂,Diffuse dose-response,Diffuse field,Diffuse field: 0.56 Gy/s × 20 s,0.56,20.0,11.2,993160172.9146116,1.59121802286319e-10,0.0199858136263161,1757.7955148256422,0.0017844476452068,9116712.10184367
Species0.root,999.9990000000004,1,°OH^0,5110,100,135.94770723592586,192.3903789796504,1.3594770723592586,caseC_diffuse_0p74Gy_s_20s_full,2,nervous,Nervous system,•OH,Diffuse dose-response,Diffuse field,Diffuse field: 0.74 Gy/s × 20 s,0.74,20.0,14.8,6501948829.623289,1.041727049028608e-09,0.1308416719282479,64.51121185463265,0.0088406535086654,88392503.59525977
Species0.root,999.9990000000004,6,H2O2^0,3343,100,90.46744915081575,83.83171547933037,0.9046744915081576,caseC_diffuse_0p74Gy_s_20s_full,2,nervous,Nervous system,H₂O₂,Diffuse dose-response,Diffuse field,Diffuse field: 0.74 Gy/s × 20 s,0.74,20.0,14.8,6501948829.623289,1.041727049028608e-09,0.1308416719282479,64.51121185463265,0.0088406535086654,58821472.5125151
Species0.root,999.9990000000004,1,°OH^0,7518,100,143.11396982207356,216.0741928932012,1.4311396982207356,caseC_diffuse_0p74Gy_s_20s_full,3,bodywall,Body wall muscle,•OH,Diffuse dose-response,Diffuse field,Diffuse field: 0.74 Gy/s × 20 s,0.74,20.0,14.8,15182974369.783398,2.4325806769887834e-09,0.3055338950585518,14.515676870498698,0.0206441820985508,217289573.57664976
Species0.root,999.9990000000004,6,H2O2^0,4201,100,89.93939197154319,84.16679712936985,0.8993939197154319,caseC_diffuse_0p74Gy_s_20s_full,3,bodywall,Body wall muscle,H₂O₂,Diffuse dose-response,Diffuse field,Diffuse field: 0.74 Gy/s × 20 s,0.74,20.0,14.8,15182974369.783398,2.4325806769887834e-09,0.3055338950585518,14.515676870498698,0.0206441820985508,136554748.3137843
Species0.root,999.9990000000004,1,°OH^0,6800,100,146.48554886369465,220.8958535720324,1.4648554886369465,caseC_diffuse_0p74Gy_s_20s_full,4,digestive,Digestive system,•OH,Diffuse dose-response,Diffuse field,Diffuse field: 0.74 Gy/s × 20 s,0.74,20.0,14.8,9575710168.69034,1.534197908623186e-09,0.1926963686123564,4.202614128777307,0.0130200249062403,140270315.98202667
Species0.root,999.9990000000004,6,H2O2^0,4061,100,88.47045864540101,79.48888057246211,0.8847045864540101,caseC_diffuse_0p74Gy_s_20s_full,4,digestive,Digestive system,H₂O₂,Diffuse dose-response,Diffuse field,Diffuse field: 0.74 Gy/s × 20 s,0.74,20.0,14.8,9575710168.69034,1.534197908623186e-09,0.1926963686123564,4.202614128777307,0.0130200249062403,84716747.04794647
