name,input_path,output_path,status,used_meshfix,error,vertices_before,faces_before,watertight_before,winding_before,euler_before,volume_before,components_before,degenerate_removed,tiny_components_removed,vertices_after,faces_after,watertight_after,winding_after,euler_after,volume_after,components_after
VB8,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VB8.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VB8.stl,ok,False,,9792,3264,False,True,3264,3.947039198994848e-05,3264,0,0,1634,3264,True,True,2,3.947039198994848e-05,
VA7,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VA7.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VA7.stl,ok,False,,10560,3520,False,True,3520,3.254980468100864e-05,3520,0,0,1762,3520,True,True,2,3.254980468100864e-05,
VB7,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VB7.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VB7.stl,ok,False,,9792,3264,False,True,3264,4.275545979767485e-05,3264,0,0,1634,3264,True,True,2,4.275545979767485e-05,
VA6,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VA6.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VA6.stl,ok,False,,10176,3392,False,True,3392,3.934788253033284e-05,3392,0,0,1698,3392,True,True,2,3.934788253033284e-05,
VC3,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VC3.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VC3.stl,ok,False,,23304,7768,False,True,7768,3.416898691064783e-05,7768,0,0,3893,7768,False,True,3,3.416898691064783e-05,
VB6,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VB6.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VB6.stl,ok,False,,10944,3648,False,True,3648,3.925714365970655e-05,3648,0,0,1826,3648,True,True,2,3.925714365970655e-05,
VA5,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VA5.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VA5.stl,ok,False,,6720,2240,False,True,2240,3.389614367839409e-05,2240,0,0,1122,2240,True,True,2,3.389614367839409e-05,
VC2,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VC2.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VC2.stl,ok,False,,10560,3520,False,True,3520,2.9726298065138783e-05,3520,0,0,1762,3520,True,True,2,2.9726298065138783e-05,
VB5,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VB5.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VB5.stl,ok,False,,11328,3776,False,True,3776,4.063389506770327e-05,3776,0,0,1890,3776,True,True,2,4.063389506770327e-05,
VA4,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VA4.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VA4.stl,ok,False,,7104,2368,False,True,2368,3.784713851623463e-05,2368,0,0,1186,2368,True,True,2,3.784713851623463e-05,
VC1,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VC1.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VC1.stl,ok,False,,11328,3776,False,True,3776,3.8118952297305916e-05,3776,0,0,1890,3776,True,True,2,3.8118952297305916e-05,
VB4,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VB4.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VB4.stl,ok,False,,11328,3776,False,True,3776,4.3447659446694977e-05,3776,0,0,1890,3776,True,True,2,4.3447659446694977e-05,
VA3,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VA3.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VA3.stl,ok,False,,6720,2240,False,True,2240,3.387206351981516e-05,2240,0,0,1122,2240,True,True,2,3.387206351981516e-05,
DB3,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/DB3.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DB3.stl,ok,False,,19776,6592,False,True,6592,9.16782503133354e-05,6592,0,0,3298,6592,True,True,2,9.16782503133354e-05,
VB3,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VB3.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VB3.stl,ok,False,,10560,3520,False,True,3520,3.520326716666866e-05,3520,0,0,1762,3520,True,True,2,3.520326716666866e-05,
VA2,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VA2.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VA2.stl,ok,False,,5568,1856,False,True,1856,2.421263476848729e-05,1856,0,0,930,1856,True,True,2,2.421263476848729e-05,
HSNL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/HSNL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/HSNL.stl,ok,False,,17856,5952,False,True,5952,4.127821703769291e-05,5952,0,0,2978,5952,True,True,2,4.127821703769291e-05,
VC4,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VC4.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VC4.stl,ok,False,,11328,3776,False,True,3776,1.1739199362327223e-05,3776,0,0,1890,3776,True,True,2,1.1739199362327223e-05,
M4,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/M4.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/M4.stl,ok,False,,20160,6720,False,True,6720,2.5153988975226363e-05,6720,0,0,3362,6720,True,True,2,2.5153988975226363e-05,
M2L,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/M2L.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/M2L.stl,ok,False,,6336,2112,False,True,2112,3.531175038249122e-05,2112,0,0,1058,2112,True,True,2,3.531175038249122e-05,
M3L,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/M3L.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/M3L.stl,ok,False,,11328,3776,False,True,3776,1.5377282656140107e-05,3776,0,0,1890,3776,True,True,2,1.5377282656140107e-05,
SMBVR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/SMBVR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SMBVR.stl,ok,False,,22080,7360,False,True,7360,2.772462026116159e-05,7360,0,0,3682,7360,True,True,2,2.772462026116159e-05,
RMFR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RMFR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RMFR.stl,ok,False,,10560,3520,False,True,3520,4.751374413594948e-06,3520,0,0,1762,3520,True,True,2,4.751374413594948e-06,
RMGR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RMGR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RMGR.stl,ok,False,,7488,2496,False,True,2496,8.660316531932935e-06,2496,0,0,1250,2496,True,True,2,8.660316531932935e-06,
URADR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/URADR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/URADR.stl,ok,False,,8640,2880,False,True,2880,1.3687965112342662e-05,2880,0,0,1442,2880,True,True,2,1.3687965112342662e-05,
RMER,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RMER.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RMER.stl,ok,True,,7008,2336,False,True,2336,7.7277199879165e-06,2336,0,0,1136,2268,True,True,2,8.033945418170516e-06,
RMHR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RMHR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RMHR.stl,ok,False,,10560,3520,False,True,3520,4.232505985073226e-06,3520,0,0,1762,3520,True,True,2,4.232505985073226e-06,
SMBDR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/SMBDR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SMBDR.stl,ok,False,,17856,5952,False,True,5952,4.885421219889331e-05,5952,0,0,2978,5952,True,True,2,4.885421219889331e-05,
SMDDR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/SMDDR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SMDDR.stl,ok,False,,18240,6080,False,True,6080,4.717998609443956e-05,6080,0,0,3042,6080,True,True,2,4.717998609443956e-05,
RMDDR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RMDDR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RMDDR.stl,ok,False,,5952,1984,False,True,1984,5.55664541389462e-06,1984,0,0,994,1984,True,True,2,5.55664541389462e-06,
RMDR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RMDR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RMDR.stl,ok,False,,6720,2240,False,True,2240,3.728596237259389e-06,2240,0,0,1122,2240,True,True,2,3.728596237259389e-06,
RMDVR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RMDVR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RMDVR.stl,ok,False,,6720,2240,False,True,2240,3.981250665422074e-06,2240,0,0,1122,2240,True,True,2,3.981250665422074e-06,
SMDVR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/SMDVR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SMDVR.stl,ok,False,,19776,6592,False,True,6592,2.663491489968454e-05,6592,0,0,3298,6592,True,True,2,2.663491489968454e-05,
RIMR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RIMR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIMR.stl,ok,False,,14016,4672,False,True,4672,6.673615949081817e-06,4672,0,0,2338,4672,True,True,2,6.673615949081817e-06,
RMED,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RMED.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RMED.stl,ok,False,,11904,3968,False,True,3968,2.4012029265888456e-05,3968,0,0,1984,3968,True,True,0,2.4012029265888456e-05,
RMEL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RMEL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RMEL.stl,ok,True,,7008,2336,False,True,2336,7.97405045482031e-06,2336,0,0,1136,2268,True,True,2,8.033982455081052e-06,
RMEV,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RMEV.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RMEV.stl,ok,False,,25152,8384,False,True,8384,5.909484084533716e-05,8384,0,0,4194,8384,True,True,2,5.909484084533716e-05,
SMDVL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/SMDVL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SMDVL.stl,ok,False,,19776,6592,False,True,6592,2.6611758352375142e-05,6592,0,0,3298,6592,True,True,2,2.6611758352375142e-05,
RMDVL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RMDVL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RMDVL.stl,ok,False,,6720,2240,False,True,2240,3.98124304792678e-06,2240,0,0,1122,2240,True,True,2,3.98124304792678e-06,
RMDL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RMDL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RMDL.stl,ok,False,,6720,2240,False,True,2240,3.7285873923561077e-06,2240,0,0,1122,2240,True,True,2,3.7285873923561077e-06,
RIML,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RIML.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIML.stl,ok,False,,14016,4672,False,True,4672,6.673594663991354e-06,4672,0,0,2338,4672,True,True,2,6.673594663991354e-06,
VD2,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VD2.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VD2.stl,ok,False,,9408,3136,False,True,3136,1.68957401583777e-05,3136,0,0,1570,3136,True,True,2,1.68957401583777e-05,
DA1,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/DA1.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DA1.stl,ok,False,,10176,3392,False,True,3392,2.8545424847550713e-05,3392,0,0,1698,3392,True,True,2,2.8545424847550713e-05,
VD1,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VD1.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VD1.stl,ok,False,,12480,4160,False,True,4160,2.224705275889589e-05,4160,0,0,2082,4160,True,True,2,2.224705275889589e-05,
AS1,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AS1.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AS1.stl,ok,False,,8256,2752,False,True,2752,2.310411723317567e-05,2752,0,0,1378,2752,True,True,2,2.310411723317567e-05,
DB1,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/DB1.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DB1.stl,ok,False,,24384,8128,False,True,8128,0.00011239832565389817,8128,0,0,4066,8128,True,True,2,0.00011239832565389817,
DD1,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/DD1.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DD1.stl,ok,False,,11328,3776,False,True,3776,3.4077249596712655e-05,3776,0,0,1890,3776,True,True,2,3.4077249596712655e-05,
VA1,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VA1.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VA1.stl,ok,False,,7488,2496,False,True,2496,1.5748193369262902e-05,2496,0,0,1250,2496,True,True,2,1.5748193369262902e-05,
DB2,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/DB2.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DB2.stl,ok,False,,20928,6976,False,True,6976,9.201442263234246e-05,6976,0,0,3490,6976,True,True,2,9.201442263234246e-05,
VB1,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VB1.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VB1.stl,ok,False,,12864,4288,False,True,4288,2.9383504960039328e-05,4288,0,0,2146,4288,True,True,2,2.9383504960039328e-05,
VB2,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VB2.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VB2.stl,ok,False,,11712,3904,False,True,3904,3.0205125514427115e-05,3904,0,0,1954,3904,True,True,2,3.0205125514427115e-05,
RMFL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RMFL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RMFL.stl,ok,False,,10560,3520,False,True,3520,4.751385619834358e-06,3520,0,0,1762,3520,True,True,2,4.751385619834358e-06,
SMBDL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/SMBDL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SMBDL.stl,ok,False,,17856,5952,False,True,5952,4.885123885684688e-05,5952,0,0,2978,5952,True,True,2,4.885123885684688e-05,
SMDDL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/SMDDL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SMDDL.stl,ok,False,,18240,6080,False,True,6080,4.718555343219251e-05,6080,0,0,3042,6080,True,True,2,4.718555343219251e-05,
RMHL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RMHL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RMHL.stl,ok,False,,10560,3520,False,True,3520,4.23249118175644e-06,3520,0,0,1762,3520,True,True,2,4.23249118175644e-06,
RMDDL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RMDDL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RMDDL.stl,ok,False,,5952,1984,False,True,1984,5.55664527008682e-06,1984,0,0,994,1984,True,True,2,5.55664527008682e-06,
RMGL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RMGL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RMGL.stl,ok,False,,7488,2496,False,True,2496,8.660306121804626e-06,2496,0,0,1250,2496,True,True,2,8.660306121804626e-06,
URAVL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/URAVL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/URAVL.stl,ok,False,,7872,2624,False,True,2624,8.904724436980456e-06,2624,0,0,1314,2624,True,True,2,8.904724436980456e-06,
URADL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/URADL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/URADL.stl,ok,False,,8640,2880,False,True,2880,1.3687976186125376e-05,2880,0,0,1442,2880,True,True,2,1.3687976186125376e-05,
SMBVL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/SMBVL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SMBVL.stl,ok,False,,22080,7360,False,True,7360,2.775054335317214e-05,7360,0,0,3682,7360,True,True,2,2.775054335317214e-05,
PVM,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/PVM.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PVM.stl,ok,False,,14016,4672,False,True,4672,4.6556919818348644e-05,4672,0,0,2338,4672,True,True,2,4.6556919818348644e-05,
PVDR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/PVDR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PVDR.stl,ok,True,,666000,222000,False,True,222000,0.00023524254237026487,222000,0,0,108615,217226,True,True,2,0.00023491404556975372,
PDER,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/PDER.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PDER.stl,ok,False,,20160,6720,False,True,6720,6.288440089427106e-05,6720,0,0,3362,6720,True,True,2,6.288440089427106e-05,
AVM,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AVM.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AVM.stl,ok,False,,15936,5312,False,True,5312,5.1312395697789035e-05,5312,0,0,2658,5312,True,True,2,5.1312395697789035e-05,
ALMR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ALMR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ALMR.stl,ok,False,,12096,4032,False,True,4032,6.991153347817479e-05,4032,0,0,2018,4032,True,True,2,6.991153347817479e-05,
PVR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/PVR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PVR.stl,ok,False,,28992,9664,False,True,9664,5.9646919643779645e-05,9664,0,0,4834,9664,True,True,2,5.9646919643779645e-05,
PLMR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/PLMR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PLMR.stl,ok,False,,17088,5696,False,True,5696,4.411239650230676e-05,5696,0,0,2850,5696,True,True,2,4.411239650230676e-05,
PHCR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/PHCR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PHCR.stl,ok,False,,9408,3136,False,True,3136,7.2003030994625815e-06,3136,0,0,1570,3136,True,True,2,7.2003030994625815e-06,
PHBR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/PHBR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PHBR.stl,ok,False,,7488,2496,False,True,2496,6.507199947475811e-06,2496,0,0,1250,2496,True,True,2,6.507199947475811e-06,
PHAR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/PHAR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PHAR.stl,ok,False,,7488,2496,False,True,2496,6.628257611181638e-06,2496,0,0,1250,2496,True,True,2,6.628257611181638e-06,
PVDL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/PVDL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PVDL.stl,ok,True,,666384,222128,False,True,222128,0.00023516558547302438,222128,0,0,108953,217902,True,True,2,0.00023486551574706532,
IL2VR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/IL2VR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/IL2VR.stl,ok,False,,7872,2624,False,True,2624,9.399217201452625e-06,2624,0,0,1314,2624,True,True,2,9.399217201452625e-06,
FLPR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/FLPR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/FLPR.stl,ok,False,,18240,6080,False,True,6080,2.530598786717495e-05,6080,0,0,3042,6080,True,True,2,2.530598786717495e-05,
BAGR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/BAGR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/BAGR.stl,ok,False,,11712,3904,False,True,3904,1.537030822098333e-05,3904,0,0,1954,3904,True,True,2,1.537030822098333e-05,
IL2R,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/IL2R.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/IL2R.stl,ok,False,,8256,2752,False,True,2752,1.2583050471359259e-05,2752,0,0,1378,2752,True,True,2,1.2583050471359259e-05,
AWCR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AWCR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AWCR.stl,ok,False,,14784,4928,False,True,4928,1.585503772425837e-05,4928,0,0,2466,4928,True,True,2,1.585503772425837e-05,
AWBR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AWBR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AWBR.stl,ok,False,,13632,4544,False,True,4544,1.4586912782065228e-05,4544,0,0,2274,4544,True,True,2,1.4586912782065228e-05,
AWAR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AWAR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AWAR.stl,ok,False,,13632,4544,False,True,4544,1.6246678673628045e-05,4544,0,0,2274,4544,True,True,2,1.6246678673628045e-05,
ASKR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ASKR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ASKR.stl,ok,False,,13632,4544,False,True,4544,1.6215371143091066e-05,4544,0,0,2274,4544,True,True,2,1.6215371143091066e-05,
ASIR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ASIR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ASIR.stl,ok,False,,14784,4928,False,True,4928,1.574693115647176e-05,4928,0,0,2466,4928,True,True,2,1.574693115647176e-05,
ASER,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ASER.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ASER.stl,ok,False,,16704,5568,False,True,5568,1.7323501379990138e-05,5568,0,0,2786,5568,True,True,2,1.7323501379990138e-05,
ASHR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ASHR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ASHR.stl,ok,False,,13632,4544,False,True,4544,1.600948633981503e-05,4544,0,0,2274,4544,True,True,2,1.600948633981503e-05,
ADLR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ADLR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ADLR.stl,ok,False,,13248,4416,False,True,4416,1.4754757524487502e-05,4416,0,0,2210,4416,True,True,2,1.4754757524487502e-05,
ADFR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ADFR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ADFR.stl,ok,False,,13248,4416,False,True,4416,1.636686782002621e-05,4416,0,0,2210,4416,True,True,2,1.636686782002621e-05,
ADER,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ADER.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ADER.stl,ok,False,,12480,4160,False,True,4160,1.1457234476082744e-05,4160,0,0,2082,4160,True,True,2,1.1457234476082744e-05,
PQR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/PQR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PQR.stl,ok,False,,9024,3008,False,True,3008,5.322036933336445e-06,3008,0,0,1506,3008,True,True,2,5.322036933336445e-06,
PHCL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/PHCL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PHCL.stl,ok,False,,9408,3136,False,True,3136,7.200388409726633e-06,3136,0,0,1570,3136,True,True,2,7.200388409726633e-06,
PHBL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/PHBL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PHBL.stl,ok,False,,7488,2496,False,True,2496,6.506243212366641e-06,2496,0,0,1250,2496,True,True,2,6.506243212366641e-06,
PHAL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/PHAL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PHAL.stl,ok,False,,7488,2496,False,True,2496,6.6272245205134306e-06,2496,0,0,1250,2496,True,True,2,6.6272245205134306e-06,
PLML,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/PLML.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PLML.stl,ok,False,,17088,5696,False,True,5696,4.411226836546452e-05,5696,0,0,2850,5696,True,True,2,4.411226836546452e-05,
