object_name,safe_name,category_guess,stl_path,raw_triangles,exported_triangles,skipped_degenerate,min_x,min_y,min_z,max_x,max_y,max_z,span_x,span_y,span_z,clean_status,clean_error,cleaned_stl_path,before_vertices,before_edges_counted,before_faces,before_triangles,before_boundary_edges,before_nonmanifold_edges,before_degenerate_faces,before_loose_vertices,before_signed_volume,before_volume_abs,before_watertight_edge_test,after_vertices,after_edges_counted,after_faces,after_triangles,after_boundary_edges,after_nonmanifold_edges,after_degenerate_faces,after_loose_vertices,after_signed_volume,after_volume_abs,after_watertight_edge_test,delta_vertices,delta_faces,delta_boundary_edges,delta_nonmanifold_edges,delta_degenerate_faces
PLNL,PLNL,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/PLNL.stl,6592,6592,0,-0.009367872029542923,-2.742081642150879,-0.6361827254295349,0.23557671904563904,4.420924663543701,0.4523985683917999,0.24494458734989166,7.16300630569458,1.0885813236236572,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/PLNL.stl,3298,9888,6592,6592,0,0,0,0,3.0516046109744797e-05,3.0516046109744797e-05,1,3298,9888,6592,6592,0,0,0,0,3.0516046109744797e-05,3.0516046109744797e-05,1,0,0,0,0,0
ALNL,ALNL,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ALNL.stl,5824,5824,0,-0.007372603751718998,-2.7488832473754883,-0.3222805857658386,0.10656477510929108,4.470035552978516,0.5075157880783081,0.1139373779296875,7.218918800354004,0.8297963738441467,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/ALNL.stl,2914,8736,5824,5824,0,0,0,0,2.775117603870351e-05,2.775117603870351e-05,1,2914,8736,5824,5824,0,0,0,0,2.775117603870351e-05,2.775117603870351e-05,1,0,0,0,0,0
CANR,CANR,excretory/canal,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/CANR.stl,4544,4544,0,-0.2890830934047699,-2.7951087951660156,-0.4418315887451172,-0.07209204137325287,4.031525135040283,0.47119224071502686,0.21699105203151703,6.826633930206299,0.913023829460144,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/CANR.stl,2274,6816,4544,4544,0,0,0,0,0.00032889551044568214,0.00032889551044568214,1,2274,6816,4544,4544,0,0,0,0,0.00032889551044568214,0.00032889551044568214,1,0,0,0,0,0
URYDR,URYDR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/URYDR.stl,3904,3904,0,-0.0936087816953659,-3.4111056327819824,0.49749794602394104,-0.024430546909570694,-2.7334513664245605,0.6129962205886841,0.06917823851108551,0.6776542663574219,0.11549827456474304,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/URYDR.stl,1954,5856,3904,3904,0,0,0,0,1.4319528569709751e-05,1.4319528569709751e-05,1,1954,5856,3904,3904,0,0,0,0,1.4319528569709751e-05,1.4319528569709751e-05,1,0,0,0,0,0
ALA,ALA,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ALA.stl,9984,9984,0,-0.27607500553131104,-2.7450411319732666,-0.43682095408439636,0.26417526602745056,4.026322364807129,0.6121674180030823,0.540250301361084,6.771363258361816,1.0489883422851562,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/ALA.stl,4994,14976,9984,9984,0,0,0,0,0.00024273136931770144,0.00024273136931770144,1,4994,14976,9984,9984,0,0,0,0,0.00024273136931770144,0.00024273136931770144,1,0,0,0,0,0
AUAL,AUAL,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AUAL.stl,4416,4416,0,-0.01955987513065338,-3.1151914596557617,0.26349076628685,0.07967793941497803,-2.63203763961792,0.5494658350944519,0.09923781454563141,0.4831538200378418,0.28597506880760193,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/AUAL.stl,2210,6624,4416,4416,0,0,0,0,6.622934851328514e-06,6.622934851328514e-06,1,2210,6624,4416,4416,0,0,0,0,6.622934851328514e-06,6.622934851328514e-06,1,0,0,0,0,0
URYDL,URYDL,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/URYDL.stl,3904,3904,0,-0.01828770339488983,-3.4111056327819824,0.4974978566169739,0.05089052766561508,-2.7334511280059814,0.6129961013793945,0.06917823106050491,0.677654504776001,0.11549824476242065,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/URYDL.stl,1954,5856,3904,3904,0,0,0,0,1.4240915009011755e-05,1.4240915009011755e-05,1,1954,5856,3904,3904,0,0,0,0,1.4240915009011755e-05,1.4240915009011755e-05,1,0,0,0,0,0
URYVL,URYVL,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/URYVL.stl,2624,2624,0,-0.017740972340106964,-3.4257986545562744,0.39156967401504517,0.05121440440416336,-2.732753276824951,0.5589494109153748,0.06895537674427032,0.6930453777313232,0.1673797369003296,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/URYVL.stl,1314,3936,2624,2624,0,0,0,0,9.737120831484236e-06,9.737120831484236e-06,1,1314,3936,2624,2624,0,0,0,0,9.737120831484236e-06,9.737120831484236e-06,1,0,0,0,0,0
OLQVR,OLQVR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/OLQVR.stl,2624,2624,0,-0.09814897924661636,-3.492910385131836,0.3983180522918701,-0.03865193575620651,-2.733130693435669,0.5682154893875122,0.05949704349040985,0.759779691696167,0.1698974370956421,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/OLQVR.stl,1314,3936,2624,2624,0,0,0,0,6.802395328501467e-06,6.802395328501467e-06,1,1314,3936,2624,2624,0,0,0,0,6.802395328501467e-06,6.802395328501467e-06,1,0,0,0,0,0
IL1VR,IL1VR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/IL1VR.stl,2752,2752,0,-0.08999265730381012,-3.4929099082946777,0.387292742729187,-0.03865186870098114,-2.733279228210449,0.5682152509689331,0.05134078860282898,0.7596306800842285,0.1809225082397461,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/IL1VR.stl,1378,4128,2752,2752,0,0,0,0,9.630888557173568e-06,9.630888557173568e-06,1,1378,4128,2752,2752,0,0,0,0,9.630888557173568e-06,9.630888557173568e-06,1,0,0,0,0,0
IL1R,IL1R,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/IL1R.stl,3648,3648,0,-0.1234157383441925,-3.4939279556274414,0.41632696986198425,-0.04800903797149658,-2.7231814861297607,0.5915651917457581,0.07540670037269592,0.7707464694976807,0.1752382218837738,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/IL1R.stl,1826,5472,3648,3648,0,0,0,0,1.4409520879610098e-05,1.4409520879610098e-05,1,1826,5472,3648,3648,0,0,0,0,1.4409520879610098e-05,1.4409520879610098e-05,1,0,0,0,0,0
NSMR,NSMR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/NSMR.stl,3136,3136,0,-0.07383381575345993,-2.944422721862793,0.40682733058929443,0.026307694613933563,-2.596827507019043,0.5370016098022461,0.1001415103673935,0.34759521484375,0.13017427921295166,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/NSMR.stl,1570,4704,3136,3136,0,0,0,0,1.1645901560441802e-05,1.1645901560441802e-05,1,1570,4704,3136,3136,0,0,0,0,1.1645901560441802e-05,1.1645901560441802e-05,1,0,0,0,0,0
MCR,MCR,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/MCR.stl,3904,3904,0,-0.08455333113670349,-3.06466007232666,0.4437296390533447,0.025168627500534058,-2.8489763736724854,0.5634598731994629,0.10972195863723755,0.2156836986541748,0.11973023414611816,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/MCR.stl,1954,5856,3904,3904,0,0,0,0,1.5428139838272738e-05,1.5428139838272738e-05,1,1954,5856,3904,3904,0,0,0,0,1.5428139838272738e-05,1.5428139838272738e-05,1,0,0,0,0,0
MCL,MCL,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/MCL.stl,3904,3904,0,-0.06590254604816437,-3.064659833908081,0.4437296390533447,0.04381939023733139,-2.8489763736724854,0.5634599328041077,0.10972193628549576,0.2156834602355957,0.11973029375076294,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/MCL.stl,1954,5856,3904,3904,0,0,0,0,1.5366348649218862e-05,1.5366348649218862e-05,1,1954,5856,3904,3904,0,0,0,0,1.5366348649218862e-05,1.5366348649218862e-05,1,0,0,0,0,0
OLQDR,OLQDR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/OLQDR.stl,3136,3136,0,-0.08746828138828278,-3.4917027950286865,0.48536109924316406,-0.03786749765276909,-2.740976095199585,0.6118018627166748,0.04960078373551369,0.7507266998291016,0.12644076347351074,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/OLQDR.stl,1570,4704,3136,3136,0,0,0,0,-1.9274263624542954e-05,1.9274263624542954e-05,1,1570,4704,3136,3136,0,0,0,0,1.9274263624542954e-05,1.9274263624542954e-05,1,0,0,0,0,0
NSML,NSML,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/NSML.stl,3136,3136,0,-0.0636487752199173,-2.944422721862793,0.406827449798584,0.03649274259805679,-2.596827507019043,0.5370016694068909,0.10014151781797409,0.34759521484375,0.13017421960830688,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/NSML.stl,1570,4704,3136,3136,0,0,0,0,1.170706234354689e-05,1.170706234354689e-05,1,1570,4704,3136,3136,0,0,0,0,1.170706234354689e-05,1.170706234354689e-05,1,0,0,0,0,0
IL1DR,IL1DR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/IL1DR.stl,756,756,0,-0.09499231725931168,-3.4108192920684814,0.4852352738380432,-0.024823028594255447,-2.724388599395752,0.6138290762901306,0.07016928493976593,0.6864306926727295,0.1285938024520874,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/IL1DR.stl,380,1134,756,756,0,0,0,0,1.9143493394342773e-05,1.9143493394342773e-05,1,380,1134,756,756,0,0,0,0,1.9143493394342773e-05,1.9143493394342773e-05,1,0,0,0,0,0
AVL,AVL,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AVL.stl,8384,8384,0,-0.13383089005947113,-2.7548861503601074,-0.6700575351715088,0.04931662976741791,3.961076021194458,0.5334691405296326,0.18314751982688904,6.7159624099731445,1.2035267353057861,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/AVL.stl,4194,12576,8384,8384,0,0,0,0,-6.084930724966259e-05,6.084930724966259e-05,1,4194,12576,8384,8384,0,0,0,0,6.084930724966259e-05,6.084930724966259e-05,1,0,0,0,0,0
IL1DL,IL1DL,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/IL1DL.stl,756,756,0,-0.017895201221108437,-3.4108192920684814,0.4852352738380432,0.05227408558130264,-2.724388599395752,0.6138290762901306,0.07016928493976593,0.6864306926727295,0.1285938024520874,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/IL1DL.stl,380,1134,756,756,0,0,0,0,1.915743410071025e-05,1.915743410071025e-05,1,380,1134,756,756,0,0,0,0,1.915743410071025e-05,1.915743410071025e-05,1,0,0,0,0,0
IL1VL,IL1VL,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/IL1VL.stl,2752,2752,0,-0.004066361114382744,-3.492910146713257,0.3872928023338318,0.047274425625801086,-2.733279228210449,0.5682153105735779,0.05134078860282898,0.7596309185028076,0.1809225082397461,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/IL1VL.stl,1378,4128,2752,2752,0,0,0,0,9.58074072550859e-06,9.58074072550859e-06,1,1378,4128,2752,2752,0,0,0,0,9.58074072550859e-06,9.58074072550859e-06,1,0,0,0,0,0
IL1L,IL1L,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/IL1L.stl,3648,3648,0,0.0052907876670360565,-3.4939277172088623,0.4163268506526947,0.08069748431444168,-2.7231812477111816,0.5915651917457581,0.07540670037269592,0.7707464694976807,0.17523834109306335,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/IL1L.stl,1826,5472,3648,3648,0,0,0,0,1.428432425735557e-05,1.428432425735557e-05,1,1826,5472,3648,3648,0,0,0,0,1.428432425735557e-05,1.428432425735557e-05,1,0,0,0,0,0
OLQDL,OLQDL,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/OLQDL.stl,3136,3136,0,-0.004850719124078751,-3.4917027950286865,0.4853610694408417,0.04475004971027374,-2.740976095199585,0.61180180311203,0.04960076883435249,0.7507266998291016,0.12644073367118835,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/OLQDL.stl,1570,4704,3136,3136,0,0,0,0,-1.934467858196383e-05,1.934467858196383e-05,1,1570,4704,3136,3136,0,0,0,0,1.934467858196383e-05,1.934467858196383e-05,1,0,0,0,0,0
OLQVL,OLQVL,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/OLQVL.stl,2624,2624,0,-0.004066351801156998,-3.492910623550415,0.3983180522918701,0.05543072521686554,-2.733130693435669,0.5682154297828674,0.05949707701802254,0.7597799301147461,0.16989737749099731,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/OLQVL.stl,1314,3936,2624,2624,0,0,0,0,6.810202152429666e-06,6.810202152429666e-06,1,1314,3936,2624,2624,0,0,0,0,6.810202152429666e-06,6.810202152429666e-06,1,0,0,0,0,0
GLRVR,GLRVR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/GLRVR.stl,2240,2240,0,-0.09001397341489792,-3.4929099082946777,0.37597963213920593,-0.03865189105272293,-2.6883533000946045,0.568215012550354,0.05136208236217499,0.8045566082000732,0.19223538041114807,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/GLRVR.stl,1122,3360,2240,2240,0,0,0,0,1.582483443248376e-05,1.582483443248376e-05,1,1122,3360,2240,2240,0,0,0,0,1.582483443248376e-05,1.582483443248376e-05,1,0,0,0,0,0
GLRDR,GLRDR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/GLRDR.stl,2496,2496,0,-0.09617839008569717,-3.49162220954895,0.4804713726043701,-0.03802931681275368,-2.695462942123413,0.6118018627166748,0.0581490732729435,0.7961592674255371,0.1313304901123047,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/GLRDR.stl,1250,3744,2496,2496,0,0,0,0,1.7830642491390077e-05,1.7830642491390077e-05,1,1250,3744,2496,2496,0,0,0,0,1.7830642491390077e-05,1.7830642491390077e-05,1,0,0,0,0,0
GLRR,GLRR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/GLRR.stl,2752,2752,0,-0.1234157383441925,-3.4939277172088623,0.4206238090991974,-0.04800902307033539,-2.6960480213165283,0.591564953327179,0.07540671527385712,0.797879695892334,0.17094114422798157,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/GLRR.stl,1378,4128,2752,2752,0,0,0,0,1.785573699919509e-05,1.785573699919509e-05,1,1378,4128,2752,2752,0,0,0,0,1.785573699919509e-05,1.785573699919509e-05,1,0,0,0,0,0
GLRL,GLRL,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/GLRL.stl,2752,2752,0,0.005290785804390907,-3.4939277172088623,0.42062386870384216,0.08069752156734467,-2.6960480213165283,0.5915650129318237,0.07540673762559891,0.797879695892334,0.17094114422798157,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/GLRL.stl,1378,4128,2752,2752,0,0,0,0,1.7864178476637766e-05,1.7864178476637766e-05,1,1378,4128,2752,2752,0,0,0,0,1.7864178476637766e-05,1.7864178476637766e-05,1,0,0,0,0,0
GLRDL,GLRDL,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/GLRDL.stl,2496,2496,0,-0.004688937216997147,-3.49162220954895,0.48047131299972534,0.053460150957107544,-2.695462942123413,0.61180180311203,0.05814908817410469,0.7961592674255371,0.1313304901123047,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/GLRDL.stl,1250,3744,2496,2496,0,0,0,0,1.781338288490515e-05,1.781338288490515e-05,1,1250,3744,2496,2496,0,0,0,0,1.781338288490515e-05,1.781338288490515e-05,1,0,0,0,0,0
GLRVL,GLRVL,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/GLRVL.stl,2240,2240,0,-0.004066359251737595,-3.492910146713257,0.3759797513484955,0.04729573428630829,-2.6883535385131836,0.5682151317596436,0.05136209353804588,0.8045566082000732,0.19223538041114807,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/GLRVL.stl,1122,3360,2240,2240,0,0,0,0,1.5909869268545084e-05,1.5909869268545084e-05,1,1122,3360,2240,2240,0,0,0,0,1.5909869268545084e-05,1.5909869268545084e-05,1,0,0,0,0,0
ccDR,ccDR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ccDR.stl,1920,1920,0,-0.14895349740982056,1.6828147172927856,0.3884817957878113,-0.11035560816526413,1.7594019174575806,0.42778122425079346,0.03859788924455643,0.07658720016479492,0.03929942846298218,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/ccDR.stl,962,2880,1920,1920,0,0,0,0,5.969972537656017e-05,5.969972537656017e-05,1,962,2880,1920,1920,0,0,0,0,5.969972537656017e-05,5.969972537656017e-05,1,0,0,0,0,0
ccDL,ccDL,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ccDL.stl,1920,1920,0,0.05851446092128754,2.22033953666687,0.2658136188983917,0.09711235761642456,2.2940852642059326,0.3106062114238739,0.038597896695137024,0.0737457275390625,0.04479259252548218,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/ccDL.stl,962,2880,1920,1920,0,0,0,0,5.969590501801285e-05,5.969590501801285e-05,1,962,2880,1920,1920,0,0,0,0,5.969590501801285e-05,5.969590501801285e-05,1,0,0,0,0,0
ccPL,ccPL,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ccPL.stl,1920,1920,0,0.03698863089084625,0.057214125990867615,-0.4396125376224518,0.07558652758598328,0.12952370941638947,-0.39238330721855164,0.038597896695137024,0.07230958342552185,0.047229230403900146,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/ccPL.stl,962,2880,1920,1920,0,0,0,0,5.9696118283862576e-05,5.9696118283862576e-05,1,962,2880,1920,1920,0,0,0,0,5.9696118283862576e-05,5.9696118283862576e-05,1,0,0,0,0,0
ccAL,ccAL,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ccAL.stl,1920,1920,0,0.03888590261340141,-0.035797979682683945,-0.4822836220264435,0.07748380303382874,0.03689700737595558,-0.43563684821128845,0.03859790042042732,0.07269498705863953,0.04664677381515503,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/ccAL.stl,962,2880,1920,1920,0,0,0,0,5.9695238806444695e-05,5.9695238806444695e-05,1,962,2880,1920,1920,0,0,0,0,5.9695238806444695e-05,5.9695238806444695e-05,1,0,0,0,0,0
ccAR,ccAR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ccAR.stl,1920,1920,0,-0.08094310015439987,-2.276794195175171,0.05540046468377113,-0.04234520345926285,-2.209632158279419,0.10986970365047455,0.038597896695137024,0.06716203689575195,0.054469238966703415,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/ccAR.stl,962,2880,1920,1920,0,0,0,0,5.969378325095567e-05,5.969378325095567e-05,1,962,2880,1920,1920,0,0,0,0,5.969378325095567e-05,5.969378325095567e-05,1,0,0,0,0,0
ccPR,ccPR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ccPR.stl,1920,1920,0,-0.07348476350307465,-2.2080094814300537,-0.0019524656236171722,-0.03488686680793762,-2.14003586769104,0.049061331897974014,0.038597896695137024,0.06797361373901367,0.051013797521591187,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/ccPR.stl,962,2880,1920,1920,0,0,0,0,5.447220580157084e-05,5.447220580157084e-05,1,962,2880,1920,1920,0,0,0,0,5.447220580157084e-05,5.447220580157084e-05,1,0,0,0,0,0
Head_Mesodermal_Cell,Head_Mesodermal_Cell,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Head_Mesodermal_Cell.stl,4864,4864,0,-0.11815442144870758,-2.3931360244750977,-0.08978759497404099,0.0759865790605545,-2.013127088546753,0.4838371276855469,0.19414100050926208,0.3800089359283447,0.5736247301101685,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/Head_Mesodermal_Cell.stl,2432,7296,4864,4864,0,0,0,0,6.646760628307595e-05,6.646760628307595e-05,1,2432,7296,4864,4864,0,0,0,0,6.646760628307595e-05,6.646760628307595e-05,1,0,0,0,0,0
Excretory_Duct_Cell,Excretory_Duct_Cell,excretory/canal,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Excretory_Duct_Cell.stl,1088,1088,0,-0.042630329728126526,-2.5950443744659424,0.19795647263526917,-0.000934164971113205,-2.5325140953063965,0.2780165374279022,0.04169616475701332,0.0625302791595459,0.08006006479263306,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/Excretory_Duct_Cell.stl,546,1632,1088,1088,0,0,0,0,4.320527738244084e-05,4.320527738244084e-05,1,546,1632,1088,1088,0,0,0,0,4.320527738244084e-05,4.320527738244084e-05,1,0,0,0,0,0
Excretory_Pore_Cell,Excretory_Pore_Cell,excretory/canal,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Excretory_Pore_Cell.stl,960,960,0,-0.04222690686583519,-2.6878340244293213,0.19821402430534363,0.002667440101504326,-2.5709569454193115,0.3038833737373352,0.044894345104694366,0.11687707901000977,0.10566934943199158,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/Excretory_Pore_Cell.stl,482,1440,960,960,0,0,0,0,5.906003715357548e-05,5.906003715357548e-05,1,482,1440,960,960,0,0,0,0,5.906003715357548e-05,5.906003715357548e-05,1,0,0,0,0,0
Excretory_Gland_Cell,Excretory_Gland_Cell,excretory/canal,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Excretory_Gland_Cell.stl,3328,3328,0,-0.09469430148601532,-2.6907801628112793,0.17990082502365112,0.05602477118372917,-2.3498952388763428,0.3148815631866455,0.1507190763950348,0.3408849239349365,0.13498073816299438,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/Excretory_Gland_Cell.stl,1664,4992,3328,3328,0,0,0,0,0.00011521826433184307,0.00011521826433184307,1,1664,4992,3328,3328,0,0,0,0,0.00011521826433184307,0.00011521826433184307,1,0,0,0,0,0
Excretory_Cell,Excretory_Cell,excretory/canal,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Excretory_Cell.stl,9280,9280,0,-0.2775096595287323,-3.4165894985198975,-0.4233909845352173,0.2653903067111969,3.978046417236328,0.5737214684486389,0.5428999662399292,7.394636154174805,0.9971124529838562,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/Excretory_Cell.stl,4642,13920,9280,9280,0,0,0,0,0.000260272748604076,0.000260272748604076,1,4642,13920,9280,9280,0,0,0,0,0.000260272748604076,0.000260272748604076,1,0,0,0,0,0
rect_VR,rect_VR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/rect_VR.stl,960,960,0,-0.08568987250328064,3.798020839691162,-0.0383421927690506,-0.05667837709188461,3.854196071624756,0.03456662595272064,0.029011495411396027,0.05617523193359375,0.07290881872177124,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/rect_VR.stl,482,1440,960,960,0,0,0,0,-3.7442891683170076e-05,3.7442891683170076e-05,1,482,1440,960,960,0,0,0,0,3.7442891683170076e-05,3.7442891683170076e-05,1,0,0,0,0,0
rect_D,rect_D,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/rect_D.stl,1728,1728,0,-0.0678938701748848,3.794057846069336,0.027592526748776436,-0.0002910047769546509,3.854496479034424,0.10448478907346725,0.06760286539793015,0.06043863296508789,0.07689226418733597,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/rect_D.stl,866,2592,1728,1728,0,0,0,0,7.029985566749618e-05,7.029985566749618e-05,1,866,2592,1728,1728,0,0,0,0,7.029985566749618e-05,7.029985566749618e-05,1,0,0,0,0,0
Sph_mu,Sph_mu,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Sph_mu.stl,4448,4448,0,-0.12854546308517456,3.751481056213379,-0.08649170398712158,0.060098037123680115,3.8246214389801025,0.08596878498792648,0.18864350020885468,0.07314038276672363,0.17246049642562866,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/Sph_mu.stl,2224,6672,4448,4448,0,0,0,0,6.889158130079469e-05,6.889158130079469e-05,1,2224,6672,4448,4448,0,0,0,0,6.889158130079469e-05,6.889158130079469e-05,1,0,0,0,0,0
virR,virR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/virR.stl,832,832,0,-0.07432704418897629,3.810375690460205,-0.015174463391304016,-0.036088552325963974,3.826216220855713,0.06438533216714859,0.038238491863012314,0.015840530395507812,0.0795597955584526,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/virR.stl,418,1248,832,832,0,0,0,0,1.7076747077293793e-05,1.7076747077293793e-05,1,418,1248,832,832,0,0,0,0,1.7076747077293793e-05,1.7076747077293793e-05,1,0,0,0,0,0
virL,virL,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/virL.stl,832,832,0,-0.03659918159246445,3.810375690460205,-0.015059929341077805,0.00158754363656044,3.826216220855713,0.06429998576641083,0.03818672522902489,0.015840530395507812,0.07935991883277893,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/virL.stl,418,1248,832,832,0,0,0,0,1.7047024825411866e-05,1.7047024825411866e-05,1,418,1248,832,832,0,0,0,0,1.7047024825411866e-05,1.7047024825411866e-05,1,0,0,0,0,0
