object_name,safe_name,category_guess,stl_path,raw_triangles,exported_triangles,skipped_degenerate,min_x,min_y,min_z,max_x,max_y,max_z,span_x,span_y,span_z,repair_used_meshfix,repair_watertight_after,repair_winding_after,repair_faces_after,compartment,geometry_role,role_note,validator_category
DVA,DVA,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DVA.stl,8160,8160,0,-0.1217961385846138,-2.755131959915161,-0.6604483127593994,0.0493166446685791,3.978305101394653,0.5354956388473511,0.1711127758026123,6.733437061309815,1.1959439516067505,True,True,True,6926,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
PVT,PVT,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PVT.stl,7616,7616,0,-0.1251227259635925,-2.754887580871582,-0.664519727230072,0.0493166223168373,3.613879442214966,0.5334690809249878,0.1744393408298492,6.368766784667969,1.197988748550415,False,True,True,7616,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
PVPR,PVPR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PVPR.stl,6336,6336,0,-0.0914844796061515,-2.7546732425689697,-0.6627419590950012,0.1338742673397064,3.5887291431427,0.5339183211326599,0.2253587543964386,6.34340238571167,1.1966602802276611,False,True,True,6336,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
PVWL,PVWL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PVWL.stl,2112,2112,0,-0.0159839317202568,3.5253303050994877,-0.2264678627252578,0.0461657121777534,4.067513942718506,0.0825832709670066,0.0621496438980102,0.5421836376190186,0.3090511262416839,False,True,True,2112,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
LUAL,LUAL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/LUAL.stl,1824,1824,0,-0.0162354055792093,3.5071890354156494,-0.2314527630805969,0.0461659356951713,4.047729015350342,0.0498841032385826,0.0624013394117355,0.5405399799346924,0.2813368737697601,True,True,True,1838,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
PVQR,PVQR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PVQR.stl,8000,8000,0,-0.1204005405306816,-2.754673719406128,-0.664339542388916,-0.0123745054006576,4.04911994934082,0.5339181423187256,0.1080260351300239,6.803793907165527,1.1982576847076416,False,True,True,8000,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
BDUL,BDUL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/BDUL.stl,2752,2752,0,-0.015306144952774,-2.78047513961792,-0.0213365033268928,0.1654166132211685,-1.849316954612732,0.5295355916023254,0.1807227581739425,0.931158185005188,0.5508720874786377,False,True,True,2752,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
I1L,I1L,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/I1L.stl,3520,3520,0,-0.017227379605174,-3.406624317169189,0.5126202702522278,0.0405054129660129,-2.877626657485962,0.5916575193405151,0.0577327907085418,0.5289976596832275,0.0790372490882873,False,True,True,3520,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
I2L,I2L,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/I2L.stl,4032,4032,0,-0.0510615110397338,-3.406407594680786,0.5047405958175659,0.0268121287226676,-2.865870714187622,0.5892257690429688,0.0778736397624015,0.5405368804931641,0.0844851732254028,False,True,True,4032,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
RIVR,RIVR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIVR.stl,3264,3264,0,-0.0960211232304573,-2.7540817260742188,0.3630762994289398,0.0498863160610199,-2.6357343196868896,0.5336528420448303,0.1459074318408966,0.1183474063873291,0.1705765426158905,False,True,True,3264,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AVJR,AVJR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AVJR.stl,7360,7360,0,-0.1169393062591552,-2.7548859119415283,-0.6607034802436829,0.0493166372179985,3.961074590682984,0.5334691405296326,0.1662559509277343,6.715960502624512,1.1941726207733154,False,True,True,7360,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
RICR,RICR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RICR.stl,3296,3296,0,-0.1064745262265205,-2.7551302909851074,0.2638595700263977,0.0486421436071395,-2.5912270545959477,0.5354965329170227,0.1551166772842407,0.1639032363891601,0.271636962890625,True,True,True,2318,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
SIBVR,SIBVR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SIBVR.stl,8544,8544,0,-0.0919352024793624,-2.755129814147949,-0.6361828446388245,0.235576719045639,3.9717743396759033,0.5354964733123779,0.3275119066238403,6.726903915405273,1.1716792583465576,True,True,True,5774,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
SIADR,SIADR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SIADR.stl,6624,6624,0,-0.0929847285151481,-2.7551300525665283,-0.2375777065753936,0.2385603189468383,3.969838380813599,0.5354964137077332,0.3315450549125671,6.724968433380127,0.7730741500854492,True,True,True,4494,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AIAR,AIAR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AIAR.stl,1856,1856,0,-0.0920348614454269,-2.7546732425689697,0.3423193693161011,-0.0238047875463962,-2.618089437484741,0.5339182019233704,0.0682300776243209,0.1365838050842285,0.1915988326072693,False,True,True,1856,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
SAADL,SAADL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SAADL.stl,4832,4832,0,-0.1021754965186119,-3.266613245010376,0.2264180332422256,0.0493166223168373,-2.4525139331817627,0.6501134634017944,0.1514921188354492,0.8140993118286133,0.42369544506073,True,True,True,2958,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
RIBR,RIBR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIBR.stl,4160,4160,0,-0.1029607653617858,-2.7546777725219727,0.3293085992336273,-0.0238047689199447,-2.6357548236846924,0.5339182019233704,0.0791559964418411,0.1189229488372802,0.204609602689743,False,True,True,4160,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AVKR,AVKR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AVKR.stl,8288,8288,0,-0.1269841194152832,-2.7551300525665283,-0.664301335811615,0.0501304194331169,3.961076498031616,0.5354964733123779,0.1771145462989807,6.7162065505981445,1.1997978687286377,True,True,True,6158,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AVKL,AVKL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AVKL.stl,8288,8288,0,-0.0914844945073127,-2.7551300525665283,-0.6632335186004639,0.133874237537384,3.873444557189941,0.5354964733123779,0.2253587245941162,6.628574371337891,1.1987299919128418,True,True,True,6158,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AVFL,AVFL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AVFL.stl,8384,8384,0,-0.1288361400365829,-2.7548861503601074,-0.6573342680931091,0.0493166223168373,3.961076498031616,0.5334692001342773,0.1781527698040008,6.7159624099731445,1.1908035278320312,False,True,True,8384,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AVFR,AVFR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AVFR.stl,8512,8512,0,-0.1302452534437179,-2.7548861503601074,-0.6533560156822205,0.0475579351186752,3.961076259613037,0.5334690809249878,0.1778031885623932,6.7159624099731445,1.1868250370025637,False,True,True,8512,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AVAR,AVAR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AVAR.stl,7392,7392,0,-0.1302452683448791,-2.7551305294036865,-0.663921594619751,0.0509743094444274,3.961076021194458,0.5354964137077332,0.1812195777893066,6.7162065505981445,1.199418067932129,True,True,True,6158,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AVBR,AVBR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AVBR.stl,8576,8576,0,-0.1314284354448318,-2.7551305294036865,-0.647271990776062,0.047864980995655,3.9610748291015625,0.5354964733123779,0.1792934238910675,6.716205596923828,1.18276846408844,True,True,True,6158,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AVDL,AVDL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AVDL.stl,7392,7392,0,-0.1286012828350067,-2.755129814147949,-0.6673886775970459,0.0495752058923244,3.961077690124512,0.5354964137077332,0.1781764924526214,6.716207504272461,1.2028851509094238,True,True,True,6158,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AVBL,AVBL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AVBL.stl,8576,8576,0,-0.1310672610998153,-2.7551307678222656,-0.6680036783218384,0.04994548112154,3.9610748291015625,0.5354965925216675,0.181012749671936,6.716205596923828,1.203500270843506,True,True,True,6158,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AVAL,AVAL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AVAL.stl,7392,7392,0,-0.1207818165421485,-2.7551305294036865,-0.6681849360466003,0.0621225424110889,3.9610750675201416,0.5354964137077332,0.1829043626785278,6.716205596923828,1.2036813497543335,True,True,True,6158,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AVDR,AVDR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AVDR.stl,7392,7392,0,-0.123851403594017,-2.7551300525665283,-0.6610349416732788,0.0492831394076347,3.961075782775879,0.5354964137077332,0.1731345355510711,6.716205596923828,1.1965312957763672,True,True,True,6158,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
SAADR,SAADR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SAADR.stl,4832,4832,0,-0.090813435614109,-3.266613245010376,0.2264180034399032,0.0606786459684371,-2.4525139331817627,0.6501134634017944,0.1514920890331268,0.8140993118286133,0.42369544506073,True,True,True,2958,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
RIR,RIR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIR.stl,3392,3392,0,-0.1305602788925171,-2.7542760372161865,0.3592416048049927,0.0493166595697402,-2.647367238998413,0.5326300263404846,0.1798769384622573,0.1069087982177734,0.1733884215354919,True,True,True,3392,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
SIBDR,SIBDR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SIBDR.stl,6752,6752,0,-0.0923080816864967,-2.7551300525665283,-0.2375220954418182,0.2402752935886383,3.916836500167847,0.535496711730957,0.3325833678245544,6.671966552734375,0.7730188369750977,True,True,True,4110,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AVER,AVER,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AVER.stl,4416,4416,0,-0.0901622921228408,-2.7544972896575928,-0.6553596258163452,0.0354116111993789,0.2940647602081299,0.5350846648216248,0.1255739033222198,3.0485620498657227,1.1904442310333252,False,True,True,4416,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
RIAR,RIAR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIAR.stl,3392,3392,0,-0.0915559455752372,-2.7548863887786865,0.3745791912078857,0.0492451637983322,-2.68868088722229,0.5334693193435669,0.1408011019229889,0.0662055015563964,0.1588901281356811,False,True,True,3392,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
SAAVR,SAAVR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SAAVR.stl,4800,4800,0,-0.1531026363372802,-3.2763733863830566,0.2686111032962799,0.0750582069158554,-2.395179271697998,0.5335736870765686,0.2281608432531356,0.8811941146850586,0.2649625837802887,False,True,True,4800,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AINR,AINR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AINR.stl,2272,2272,0,-0.0936902686953544,-2.7551300525665283,0.3275757730007171,0.046418659389019,-2.601805686950684,0.5354964733123779,0.1401089280843734,0.1533243656158447,0.2079207003116607,True,True,True,1166,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AVHR,AVHR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AVHR.stl,7360,7360,0,-0.123390182852745,-2.754913568496704,-0.6641376614570618,0.0440883710980415,3.9610767364501953,0.5372785925865173,0.1674785614013672,6.71599006652832,1.201416254043579,True,True,True,7360,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
URXR,URXR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/URXR.stl,2752,2752,0,-0.0842920020222663,-3.409834146499634,0.4294907748699188,-0.0405410155653953,-2.6889219284057617,0.6102926731109619,0.043750986456871,0.7209122180938721,0.1808018982410431,False,True,True,2752,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
RIS,RIS,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIS.stl,2912,2912,0,-0.1328194141387939,-2.7551300525665283,0.2672778367996216,0.0493166446685791,-2.493104934692383,0.5354964733123779,0.182136058807373,0.2620251178741455,0.2682186365127563,True,True,True,1934,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
RIPL,RIPL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIPL.stl,4416,4416,0,-0.1227008551359176,-3.408702850341797,0.4272372126579284,0.0437061376869678,-2.746875524520874,0.5830094814300537,0.1664069890975952,0.6618273258209229,0.1557722687721252,False,True,True,4416,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
URBL,URBL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/URBL.stl,1728,1728,0,0.0199170634150505,-3.407285213470459,0.4435259103775024,0.0786184966564178,-2.743971586227417,0.5837677717208862,0.0587014332413673,0.663313627243042,0.1402418613433838,False,True,True,1728,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
ADAL,ADAL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ADAL.stl,2624,2624,0,-0.0189134702086448,-2.7546732425689697,0.1462588459253311,0.0928635224699974,-2.388801336288452,0.5339180827140808,0.1117769926786422,0.3658719062805176,0.3876592516899109,True,True,True,2624,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
RID,RID,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RID.stl,9152,9152,0,-0.0460157990455627,-2.75037145614624,-0.238863468170166,0.0847310200333595,3.982504606246948,0.5733936429023743,0.1307468116283416,6.732875823974609,0.8122571110725403,False,True,True,9152,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
URXL,URXL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/URXL.stl,2752,2752,0,-0.0021772161126136,-3.4098339080810547,0.4294908046722412,0.0415737628936767,-2.6889219284057617,0.6102926135063171,0.0437509790062904,0.720911979675293,0.1808018088340759,False,True,True,2752,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
RIVL,RIVL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIVL.stl,3264,3264,0,-0.0926045626401901,-2.754081964492798,0.3630763590335846,0.0533029064536094,-2.6357343196868896,0.5336528420448303,0.145907461643219,0.1183476448059082,0.1705764830112457,False,True,True,3264,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AVHL,AVHL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AVHL.stl,7360,7360,0,-0.1302452832460403,-2.754913091659546,-0.6679059267044067,0.0484200194478035,3.9610748291015625,0.5372785925865173,0.1786653101444244,6.715988159179688,1.2051844596862793,False,True,True,7360,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AVJL,AVJL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AVJL.stl,7488,7488,0,-0.1268562972545623,-2.75488543510437,-0.6549282670021057,0.0409809537231922,3.9610753059387207,0.5334690809249878,0.1678372472524643,6.715960502624512,1.1883974075317385,False,True,True,7488,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AINL,AINL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AINL.stl,2272,2272,0,-0.0914844870567321,-2.755129814147949,0.3275757133960724,0.0486243963241577,-2.6018054485321045,0.5354964733123779,0.1401088833808899,0.1533243656158447,0.2079207599163055,True,True,True,1166,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
SAAVL,SAAVL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SAAVL.stl,4800,4800,0,-0.1178746446967125,-3.27637267112732,0.2686110734939575,0.1102862358093261,-2.395179033279419,0.5335736870765686,0.2281608879566192,0.8811936378479004,0.2649626135826111,False,True,True,4800,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
RIAL,RIAL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIAL.stl,3392,3392,0,-0.0914844647049903,-2.7548863887786865,0.3745792210102081,0.0493166260421276,-2.688680648803711,0.5334693789482117,0.1408010870218277,0.0662057399749755,0.1588901579380035,False,True,True,3392,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AVEL,AVEL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AVEL.stl,4416,4416,0,-0.0914845094084739,-2.7544972896575928,-0.6612093448638916,0.0340894311666488,0.2962646782398224,0.5350845456123352,0.1255739331245422,3.0507619380950928,1.196293830871582,False,True,True,4416,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
SIBDL,SIBDL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SIBDL.stl,6752,6752,0,-0.2472153902053833,-2.7551300525665283,-0.2375219911336898,0.0493166223168373,3.916835069656372,0.535496711730957,0.29653200507164,6.6719651222229,0.7730187177658081,True,True,True,4110,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
RIBL,RIBL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIBL.stl,4160,4160,0,-0.0189134627580642,-2.754678249359131,0.3293085992336273,0.0602425336837768,-2.6357550621032715,0.5339182019233704,0.0791559964418411,0.1189231872558593,0.204609602689743,False,True,True,4160,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AIZL,AIZL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AIZL.stl,2880,2880,0,-0.0214935690164566,-2.75467300415039,0.2627391815185547,0.0640437379479408,-2.5665431022644043,0.5339182019233704,0.0855373069643974,0.1881299018859863,0.2711790204048157,False,True,True,2880,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
RICL,RICL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RICL.stl,3296,3296,0,-0.0914844721555709,-2.7551300525665283,0.2638595402240753,0.0636321753263473,-2.5912270545959477,0.5354964733123779,0.1551166474819183,0.163902997970581,0.2716369330883026,True,True,True,2318,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AIYR,AIYR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AIYR.stl,1856,1856,0,-0.1253696233034134,-2.75467300415039,0.2809724807739258,-0.0238048136234283,-2.5072154998779297,0.5339182615280151,0.101564809679985,0.2474575042724609,0.2529457807540893,True,True,True,1856,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AIMR,AIMR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AIMR.stl,1984,1984,0,-0.1433299928903579,-2.75467300415039,0.2743063867092132,-0.0238047912716865,-2.516710042953491,0.5339182615280151,0.1195252016186714,0.2379629611968994,0.2596118748188019,False,True,True,1984,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AIBL,AIBL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AIBL.stl,4160,4160,0,-0.0914844721555709,-2.7619616985321045,0.2665531635284424,0.049316618591547,-2.654292106628418,0.5352646112442017,0.1408010870218277,0.1076695919036865,0.2687114477157593,False,True,True,4160,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
RIGL,RIGL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIGL.stl,1856,1856,0,-0.0189134534448385,-2.75467300415039,0.1462028920650482,0.0493166223168373,-2.3052990436553955,0.5339182615280151,0.0682300776243209,0.4493739604949951,0.3877153694629669,False,True,True,1856,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
SABD,SABD,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SABD.stl,5312,5312,0,-0.102155826985836,-3.2639200687408447,0.0220786146819591,0.0816422998905181,-2.233144521713257,0.6491047143936157,0.1837981343269348,1.030775547027588,0.6270260810852051,False,True,True,5312,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AVG,AVG,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AVG.stl,6592,6592,0,-0.1249263659119606,-2.39220929145813,-0.6607457399368286,-0.0055260751396417,4.4832258224487305,0.4951694011688232,0.1194002926349639,6.875434875488281,1.155915141105652,False,True,True,6592,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
RIFL,RIFL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIFL.stl,1984,1984,0,-0.0189134534448385,-2.754673480987549,0.1702333688735962,0.0493166260421276,-2.375246047973633,0.5339183211326599,0.0682300776243209,0.379427433013916,0.3636849522590637,True,True,True,1984,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
RIGR,RIGR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIGR.stl,1856,1856,0,-0.0920348614454269,-2.75467300415039,0.189617320895195,-0.0238047800958156,-2.392127752304077,0.5339182019233704,0.0682300776243209,0.3625452518463135,0.3443008661270141,False,True,True,1856,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
RIFR,RIFR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIFR.stl,1984,1984,0,-0.0914844721555709,-2.755444049835205,0.2294498682022094,-0.0210839193314313,-2.437302350997925,0.5358104705810547,0.0704005509614944,0.3181416988372803,0.3063606023788452,True,True,True,1984,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
SABVR,SABVR,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SABVR.stl,1728,1728,0,-0.0899489820003509,-3.3455331325531006,0.2328792065382003,-0.0722389966249466,-2.4543607234954834,0.5385452508926392,0.0177099853754043,0.8911724090576172,0.3056660294532776,False,True,True,1728,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
SABVL,SABVL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SABVL.stl,1728,1728,0,0.0242928192019462,-3.3455331325531006,0.2328791618347168,0.0420028045773506,-2.4543604850769043,0.5385451912879944,0.0177099853754043,0.8911726474761963,0.3056660294532776,False,True,True,1728,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AIML,AIML,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AIML.stl,1984,1984,0,-0.0189134627580642,-2.7546732425689697,0.2743063569068908,0.1006117463111877,-2.5167102813720703,0.5339182019233704,0.119525209069252,0.2379629611968994,0.2596118450164795,False,True,True,1984,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AIYL,AIYL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AIYL.stl,1856,1856,0,-0.0189134404063224,-2.7546732425689697,0.2809724807739258,0.0826513618230819,-2.507215738296509,0.5339182615280151,0.1015648022294044,0.2474575042724609,0.2529457807540893,True,True,True,1856,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
SIADL,SIADL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SIADL.stl,6624,6624,0,-0.2456903755664825,-2.7551300525665283,-0.2375777214765548,0.0498455427587032,3.969838857650757,0.5354964137077332,0.2955359220504761,6.724968910217285,0.7730741500854492,True,True,True,4494,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
AIAL,AIAL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AIAL.stl,1856,1856,0,-0.0189134553074836,-2.7546732425689697,0.3423194587230682,0.0493166223168373,-2.618089437484741,0.5339182615280151,0.0682300776243209,0.1365838050842285,0.1915988028049469,False,True,True,1856,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
SIAVL,SIAVL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SIAVL.stl,6464,6464,0,0.018125832080841,-2.744334936141968,-0.6361823678016663,0.2353700548410415,3.971776247024536,0.4516990482807159,0.2172442227602005,6.716111183166504,1.0878814458847046,True,True,True,6464,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
SIBVL,SIBVL,nervous_system,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SIBVL.stl,8544,8544,0,-0.2493109107017517,-2.7551300525665283,-0.6361826658248901,0.049316618591547,3.971774101257324,0.5354964733123779,0.2986275255680084,6.726903915405273,1.171679139137268,True,True,True,5774,nervous_system,scoring_only,neuron/cell scoring atlas,nervous_system
